# w mse
3.000000000000000000e+00 2.520866459298343534e-02
5.000000000000000000e+00 5.948477424449830075e-02
9.000000000000000000e+00 1.488877660690773319e-01
1.700000000000000000e+01 3.411040874868000450e-01
3.300000000000000000e+01 7.251544663059793505e-01
6.500000000000000000e+01 1.468953681981329806e+00
1.290000000000000000e+02 2.861471777562681673e+00
2.570000000000000000e+02 5.475778005204537280e+00
5.130000000000000000e+02 9.777907920565620969e+00
1.025000000000000000e+03 1.475464970554590671e+01
2.049000000000000000e+03 1.992848646868496587e+01
4.097000000000000000e+03 2.479005697657175844e+01
8.193000000000000000e+03 2.762330443358245802e+01
