# w mse
3.000000000000000000e+00 5.537107910956133973e-04
5.000000000000000000e+00 1.415473321324264714e-03
9.000000000000000000e+00 2.755872419103750325e-03
1.700000000000000000e+01 4.414098676685043916e-03
3.300000000000000000e+01 8.884484699859042031e-03
6.500000000000000000e+01 2.223526093810688012e-02
1.290000000000000000e+02 6.329199301499681407e-02
2.570000000000000000e+02 2.122508858362654183e-01
5.130000000000000000e+02 6.801588104811724378e-01
1.025000000000000000e+03 1.893075025003034817e+00
2.049000000000000000e+03 3.765191890237042038e+00
4.097000000000000000e+03 6.034154114805042823e+00
8.193000000000000000e+03 1.012668651924407826e+01
