# w mse
3.000000000000000000e+00 1.001034524578768743e-02
5.000000000000000000e+00 8.033143130496345902e-03
9.000000000000000000e+00 9.284483115889299518e-03
1.700000000000000000e+01 1.627592752926466241e-02
3.300000000000000000e+01 3.705234409403772300e-02
6.500000000000000000e+01 9.156829766050043895e-02
1.290000000000000000e+02 2.145015778789079730e-01
2.570000000000000000e+02 4.717125409292041716e-01
5.130000000000000000e+02 1.011193062918918528e+00
1.025000000000000000e+03 2.004983331628686027e+00
2.049000000000000000e+03 3.239710413976280901e+00
4.097000000000000000e+03 3.855529410471339347e+00
8.193000000000000000e+03 3.754666253853386149e+00
1.638500000000000000e+04 4.315111193713200066e+00
