# w mse
3.000000000000000000e+00 1.059215954445776606e-03
5.000000000000000000e+00 3.733692742889845387e-03
9.000000000000000000e+00 1.318635541621582773e-02
1.700000000000000000e+01 4.760494228229909114e-02
3.300000000000000000e+01 1.629503860860528897e-01
6.500000000000000000e+01 4.615446267190751461e-01
1.290000000000000000e+02 1.122490063859224563e+00
2.570000000000000000e+02 3.015157392631902411e+00
5.130000000000000000e+02 7.377526138426988567e+00
1.025000000000000000e+03 1.566415844825300852e+01
2.049000000000000000e+03 2.390818631692958363e+01
4.097000000000000000e+03 2.720222223886476698e+01
8.193000000000000000e+03 3.811615013206091618e+01
