# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.580222226140203618e-03
9.000000000000000000e+00 2.220702812018248394e-03
1.700000000000000000e+01 2.631776255038302276e-03
3.300000000000000000e+01 3.087513751786369765e-03
6.500000000000000000e+01 4.030542098955871080e-03
1.290000000000000000e+02 6.324785710299448901e-03
2.570000000000000000e+02 1.247863783372988450e-02
5.130000000000000000e+02 2.845036333161034270e-02
1.025000000000000000e+03 6.615362507876630660e-02
2.049000000000000000e+03 1.491644428935774147e-01
4.097000000000000000e+03 2.818366434851331537e-01
8.193000000000000000e+03 5.180175409807916687e-01
1.638500000000000000e+04 8.486481243466845736e-01
3.276900000000000000e+04 1.473909522236190872e+00
