# w mse
3.000000000000000000e+00 1.365698449461489987e-03
5.000000000000000000e+00 7.493836899259271028e-04
9.000000000000000000e+00 9.440837799885313034e-04
1.700000000000000000e+01 1.754113151389144563e-03
3.300000000000000000e+01 4.420219945675973698e-03
6.500000000000000000e+01 1.265439197460161390e-02
1.290000000000000000e+02 3.729942314218297889e-02
2.570000000000000000e+02 1.138322515147657532e-01
5.130000000000000000e+02 2.991073633567073453e-01
1.025000000000000000e+03 6.717952784824365864e-01
2.049000000000000000e+03 1.420085526431632328e+00
4.097000000000000000e+03 2.307692373323222856e+00
8.193000000000000000e+03 3.469255539297595003e+00
1.638500000000000000e+04 6.140143366443790107e+00
