# theta phi
-2.209942081664187707e+00 8.941239403253385376e+01
1.777900579183358047e+02 9.058760596746616045e+01
4.767367778999699368e+01 1.209327294002788307e+02
1.440835860992144717e+02 1.251926556259135879e+02
-1.989683686147429142e+01 9.519110012487662686e+01
-1.323263222100030134e+02 5.906727059972119065e+01
-3.591641390078552831e+01 5.480734437408641924e+01
1.601031631385257015e+02 8.480889987512338735e+01
-3.133815694354105563e+00 9.040738159796067919e+01
1.768661843056459020e+02 8.959261840203933502e+01
8.801364440390671007e+01 9.301356468345720430e+01
-9.198635559609328993e+01 8.698643531654280991e+01
1.379840636476495206e+02 9.530991758775790856e+01
-4.201593635235047941e+01 8.469008241224210565e+01
-1.617424868449296298e+02 1.276505712594350328e+01
1.825751315507038441e+01 1.672349428740565145e+02
4.952099815377938796e+01 1.118399342704053225e+02
-1.304790018462206262e+02 6.816006572959469167e+01
1.062898609466064954e+02 3.834817451734785010e+01
-7.371013905339350458e+01 1.416518254826521570e+02
1.223967970931076188e+01 1.054279394700166250e+02
1.218313645599912860e+02 7.927459462099484711e+01
-1.677603202906892648e+02 7.457206052998336077e+01
-5.816863544000872821e+01 1.007254053790051529e+02
-7.275937052851628550e+01 3.998460496557279242e+01
1.072406294714837145e+02 1.400153950344272289e+02
