# w mse
3.000000000000000000e+00 3.648851035082495116e-04
5.000000000000000000e+00 1.394845105650401648e-03
9.000000000000000000e+00 5.113483757528220972e-03
1.700000000000000000e+01 1.773129191985069186e-02
3.300000000000000000e+01 6.118607257627120544e-02
6.500000000000000000e+01 2.202002775155682268e-01
1.290000000000000000e+02 7.899494361873633519e-01
2.570000000000000000e+02 2.763268896791603257e+00
5.130000000000000000e+02 8.523176160585400396e+00
1.025000000000000000e+03 1.796437825250879428e+01
2.049000000000000000e+03 2.588718037991921150e+01
