# w mse
3.000000000000000000e+00 9.322784811782218678e-04
5.000000000000000000e+00 3.272294636342100785e-03
9.000000000000000000e+00 1.160573319182067568e-02
1.700000000000000000e+01 4.211696677086036039e-02
3.300000000000000000e+01 1.448182797092860130e-01
6.500000000000000000e+01 4.084460430758266036e-01
1.290000000000000000e+02 9.761563940121558147e-01
2.570000000000000000e+02 2.607216953452880848e+00
5.130000000000000000e+02 7.151708386033226006e+00
1.025000000000000000e+03 1.595214904060477679e+01
2.049000000000000000e+03 2.209059658022175654e+01
4.097000000000000000e+03 2.428153342935821613e+01
8.193000000000000000e+03 3.003706908077770521e+01
