# w mse
3.000000000000000000e+00 3.820265827163106878e-03
5.000000000000000000e+00 4.505496135402674643e-03
9.000000000000000000e+00 6.820952738760190093e-03
1.700000000000000000e+01 1.047313413110369067e-02
3.300000000000000000e+01 2.601416802928550182e-02
6.500000000000000000e+01 7.622653940270501804e-02
1.290000000000000000e+02 2.239170934248378708e-01
2.570000000000000000e+02 6.189413830825557516e-01
5.130000000000000000e+02 1.484958294390807509e+00
1.025000000000000000e+03 3.172050321580482724e+00
2.049000000000000000e+03 5.425598797274433061e+00
4.097000000000000000e+03 5.957275790520460745e+00
8.193000000000000000e+03 8.399513153115558239e+00
