# rg size
7.199820969996882924e-01 2.000000000000000000e+00
6.560615856509828259e-01 2.000000000000000000e+00
1.047655412616059767e+00 4.000000000000000000e+00
7.443223631827114994e-01 2.000000000000000000e+00
7.925208812817159387e-01 2.000000000000000000e+00
6.867395902622380754e-01 2.000000000000000000e+00
8.880421899453894152e-01 3.000000000000000000e+00
8.918736219860583958e+00 6.000000000000000000e+00
1.131553215294178827e+01 3.000000000000000000e+00
1.041170276259879346e+00 4.000000000000000000e+00
7.333757743023613385e-01 2.000000000000000000e+00
1.365298478079209676e+00 7.000000000000000000e+00
1.645337290867102453e+00 8.000000000000000000e+00
1.357078602284848223e+00 4.000000000000000000e+00
1.051985535846296393e+00 3.000000000000000000e+00
8.296574930656659408e-01 2.000000000000000000e+00
9.214999683448010792e-01 3.000000000000000000e+00
7.077015128805668187e-01 2.000000000000000000e+00
7.135650874308656633e-01 2.000000000000000000e+00
6.941836998712609397e-01 2.000000000000000000e+00
7.381563079729428489e-01 2.000000000000000000e+00
7.060461263618508232e-01 2.000000000000000000e+00
7.690516011301070654e-01 2.000000000000000000e+00
7.248801249177725392e-01 2.000000000000000000e+00
2.515362639392940913e+00 3.500000000000000000e+01
1.051790943169573112e+00 4.000000000000000000e+00
9.011904454946156662e+00 6.000000000000000000e+00
1.182845671305046809e+00 4.000000000000000000e+00
1.257656317471808283e+00 4.000000000000000000e+00
7.355838784423072152e-01 2.000000000000000000e+00
1.224190236786334651e+00 3.000000000000000000e+00
7.333444957863799463e-01 2.000000000000000000e+00
1.203475626401507093e+01 2.000000000000000000e+00
1.109888474878169218e+00 3.000000000000000000e+00
1.347626420118060997e+00 4.000000000000000000e+00
7.906164222724597623e-01 2.000000000000000000e+00
1.658336341626573285e+00 6.000000000000000000e+00
7.275909652638837821e-01 2.000000000000000000e+00
6.911239831125655098e-01 2.000000000000000000e+00
7.085253941580760273e-01 2.000000000000000000e+00
7.351245078216914752e-01 2.000000000000000000e+00
6.928085499136700243e-01 2.000000000000000000e+00
7.173849683517274922e-01 2.000000000000000000e+00
9.442186858837906982e+00 5.000000000000000000e+00
8.262568378561795379e-01 3.000000000000000000e+00
7.258271854697235792e-01 2.000000000000000000e+00
1.541794296564720845e+01 2.000000000000000000e+00
1.539900720713300153e+01 2.000000000000000000e+00
1.692787861496702018e+00 7.000000000000000000e+00
6.790007936914231879e-01 2.000000000000000000e+00
6.847154926196504787e-01 2.000000000000000000e+00
7.681740823755565106e-01 2.000000000000000000e+00
1.623615309424165210e+00 9.000000000000000000e+00
8.755310986293812769e-01 3.000000000000000000e+00
1.213703872628741642e+01 2.000000000000000000e+00
1.791018825187822960e+00 7.000000000000000000e+00
9.463927855381427667e-01 3.000000000000000000e+00
1.070053285589524616e+00 4.000000000000000000e+00
6.958985877986153534e-01 2.000000000000000000e+00
8.795070865611753774e-01 3.000000000000000000e+00
7.554407828107525535e-01 2.000000000000000000e+00
7.060041988781088351e-01 2.000000000000000000e+00
1.179110983750267350e+00 3.000000000000000000e+00
8.453655080804840516e-01 3.000000000000000000e+00
4.562613452777414480e+00 6.900000000000000000e+01
9.520845446341775542e+00 1.500000000000000000e+01
7.565565455297069697e-01 2.000000000000000000e+00
1.132994311266795950e+00 4.000000000000000000e+00
7.826723663087526983e-01 2.000000000000000000e+00
9.983345891875069489e-01 3.000000000000000000e+00
7.693276253651702978e-01 2.000000000000000000e+00
1.107251088596448518e+01 1.200000000000000000e+01
2.311486646542497247e+00 1.800000000000000000e+01
7.390068203790829404e-01 2.000000000000000000e+00
7.604236845338813167e-01 2.000000000000000000e+00
1.485548463537502251e+00 6.000000000000000000e+00
1.489310111230543798e+00 5.000000000000000000e+00
1.125578170048205262e+00 3.000000000000000000e+00
1.006563542731504279e+00 3.000000000000000000e+00
7.332705143738368347e-01 2.000000000000000000e+00
1.162553301498558733e+00 4.000000000000000000e+00
1.679923377507025251e+01 1.100000000000000000e+01
1.638863633979243506e+00 9.000000000000000000e+00
1.481471406481544628e+00 6.000000000000000000e+00
7.560645360461633047e-01 2.000000000000000000e+00
7.008651675255413993e-01 2.000000000000000000e+00
1.196744850698486573e+01 2.000000000000000000e+00
7.164857699923784518e-01 2.000000000000000000e+00
8.700274306022401927e-01 3.000000000000000000e+00
8.423164886778698346e+00 6.000000000000000000e+00
8.425580429508869873e-01 3.000000000000000000e+00
6.282927068653428870e-01 2.000000000000000000e+00
1.042979249014897114e+01 2.200000000000000000e+01
7.904856831934775618e-01 2.000000000000000000e+00
7.673168376450797412e-01 2.000000000000000000e+00
2.502869701247811385e+00 9.000000000000000000e+00
1.297448716007850322e+01 4.000000000000000000e+00
1.047803362913907188e+00 3.000000000000000000e+00
1.347275766894687443e+01 4.000000000000000000e+00
1.431812766555731420e+00 4.000000000000000000e+00
1.484939651670935312e+01 3.000000000000000000e+00
7.344647932268251189e-01 2.000000000000000000e+00
1.196080321002524194e+01 5.000000000000000000e+00
6.959142412683152479e-01 2.000000000000000000e+00
1.207387562560287897e+00 4.000000000000000000e+00
7.428402670613277747e-01 2.000000000000000000e+00
1.128418504643096343e+00 4.000000000000000000e+00
7.269858992214035531e-01 2.000000000000000000e+00
8.316558973253899145e-01 3.000000000000000000e+00
8.229928314797093636e-01 2.000000000000000000e+00
6.785395743311025685e-01 2.000000000000000000e+00
7.827870677907532437e-01 2.000000000000000000e+00
7.795618414853768829e-01 2.000000000000000000e+00
7.654701152233315264e-01 2.000000000000000000e+00
1.526961115288801185e+00 6.000000000000000000e+00
7.412431229585726422e-01 2.000000000000000000e+00
1.028773161859662943e+00 4.000000000000000000e+00
1.095204992210868200e+00 3.000000000000000000e+00
6.660189961257320101e-01 2.000000000000000000e+00
3.074056473670319090e+00 3.900000000000000000e+01
2.007434495855828782e+00 7.000000000000000000e+00
1.343760620438332554e+00 5.000000000000000000e+00
7.574617697944462380e-01 2.000000000000000000e+00
7.398418914427795645e-01 2.000000000000000000e+00
1.007707921316488120e+00 4.000000000000000000e+00
7.917531808798339288e-01 2.000000000000000000e+00
7.688407819622826711e-01 2.000000000000000000e+00
6.417773025636161144e+00 1.300000000000000000e+01
7.699956991113926508e-01 2.000000000000000000e+00
1.076242979102403297e+00 3.000000000000000000e+00
9.234156056672636836e+00 1.700000000000000000e+01
7.805637630372348479e-01 2.000000000000000000e+00
1.091911104962662415e+00 3.000000000000000000e+00
1.112344241430927250e+00 3.000000000000000000e+00
7.263724384455729766e-01 2.000000000000000000e+00
7.375471908630852891e-01 2.000000000000000000e+00
1.623232417471393463e+00 6.000000000000000000e+00
1.599639735738238144e+00 1.100000000000000000e+01
9.397909982386761785e-01 3.000000000000000000e+00
9.856820492919606824e-01 3.000000000000000000e+00
1.146350862154845052e+00 6.000000000000000000e+00
1.076970413645185642e+00 3.000000000000000000e+00
1.442850143334633684e+00 6.000000000000000000e+00
7.057205044019960738e-01 2.000000000000000000e+00
7.567965763666234524e-01 2.000000000000000000e+00
1.103347114257718697e+00 3.000000000000000000e+00
7.210742162450791692e-01 2.000000000000000000e+00
7.232105901238193857e-01 2.000000000000000000e+00
6.856936004276175112e-01 2.000000000000000000e+00
6.045830776581387234e+00 2.800000000000000000e+01
7.932747191969721223e-01 2.000000000000000000e+00
