# w mse
3.000000000000000000e+00 1.224946724532570202e-03
5.000000000000000000e+00 7.871564449419744423e-04
9.000000000000000000e+00 1.238087987151580225e-03
1.700000000000000000e+01 2.921336836740760952e-03
3.300000000000000000e+01 8.336833306663089110e-03
6.500000000000000000e+01 2.556770542795354720e-02
1.290000000000000000e+02 7.337955724745617858e-02
2.570000000000000000e+02 1.817473719116128872e-01
5.130000000000000000e+02 3.997212556971477260e-01
1.025000000000000000e+03 8.907159314893545732e-01
2.049000000000000000e+03 2.005316192009396481e+00
4.097000000000000000e+03 3.211200174093411963e+00
8.193000000000000000e+03 4.051619895313795183e+00
1.638500000000000000e+04 5.298761097431986755e+00
