# w mse
3.000000000000000000e+00 2.872190691892610205e-03
5.000000000000000000e+00 3.533716131232600855e-03
9.000000000000000000e+00 5.887982495489718637e-03
1.700000000000000000e+01 1.080216653028265653e-02
3.300000000000000000e+01 2.967192546920540200e-02
6.500000000000000000e+01 8.787585484040069672e-02
1.290000000000000000e+02 2.597399326913937267e-01
2.570000000000000000e+02 7.121946223318464941e-01
5.130000000000000000e+02 1.816627287214507280e+00
1.025000000000000000e+03 3.993113657475097167e+00
2.049000000000000000e+03 5.432579505314393487e+00
4.097000000000000000e+03 5.833188493155784471e+00
