# w mse
3.000000000000000000e+00 5.031327150343004040e-03
5.000000000000000000e+00 1.418811815185909604e-02
9.000000000000000000e+00 4.266222247052039312e-02
1.700000000000000000e+01 1.113474232378519474e-01
3.300000000000000000e+01 2.720091667265194246e-01
6.500000000000000000e+01 7.155948322134272344e-01
1.290000000000000000e+02 1.776115263068003935e+00
2.570000000000000000e+02 3.814581539165350588e+00
5.130000000000000000e+02 7.717284946828734782e+00
1.025000000000000000e+03 1.327025901262507190e+01
2.049000000000000000e+03 1.978370671547590476e+01
4.097000000000000000e+03 2.372541640549199116e+01
8.193000000000000000e+03 3.086337748743993359e+01
