# w mse
3.000000000000000000e+00 1.183336140567869781e-02
5.000000000000000000e+00 1.029492133370725655e-02
9.000000000000000000e+00 1.186509938457937577e-02
1.700000000000000000e+01 2.164088817770647502e-02
3.300000000000000000e+01 5.141229546429753466e-02
6.500000000000000000e+01 1.309246528239026985e-01
1.290000000000000000e+02 3.210219057734004511e-01
2.570000000000000000e+02 7.436215135716254254e-01
5.130000000000000000e+02 1.643404961083154259e+00
1.025000000000000000e+03 3.455773989208905217e+00
2.049000000000000000e+03 6.223049382620908787e+00
4.097000000000000000e+03 5.448484703607845425e+00
8.193000000000000000e+03 6.404031724559246186e+00
1.638500000000000000e+04 9.660532319920598354e+00
