# w mse
3.000000000000000000e+00 2.298260156610338473e-02
5.000000000000000000e+00 5.291094735741548594e-02
9.000000000000000000e+00 1.356497989186167541e-01
1.700000000000000000e+01 3.008938384570095659e-01
3.300000000000000000e+01 6.087066859065730640e-01
6.500000000000000000e+01 1.217355252060522641e+00
1.290000000000000000e+02 2.403105707800078150e+00
2.570000000000000000e+02 4.460164616057761044e+00
5.130000000000000000e+02 7.726172422677874074e+00
1.025000000000000000e+03 1.293396148663527967e+01
2.049000000000000000e+03 1.798661785899673760e+01
4.097000000000000000e+03 1.793387799311429376e+01
8.193000000000000000e+03 2.215845287431523403e+01
