# w mse
3.000000000000000000e+00 1.325039269612367883e-03
5.000000000000000000e+00 5.267623863889677599e-03
9.000000000000000000e+00 2.078178941744255118e-02
1.700000000000000000e+01 8.061965844898970335e-02
3.300000000000000000e+01 3.066559271498827677e-01
6.500000000000000000e+01 1.114583178551509235e+00
1.290000000000000000e+02 3.758378223822103958e+00
2.570000000000000000e+02 1.206886725254004844e+01
5.130000000000000000e+02 3.210477092594509685e+01
1.025000000000000000e+03 5.235236102223868215e+01
2.049000000000000000e+03 6.244828151369417668e+01
