# w mse
3.000000000000000000e+00 1.412807200639964143e-03
5.000000000000000000e+00 5.617740210111807700e-03
9.000000000000000000e+00 2.217032955533377106e-02
1.700000000000000000e+01 8.602339100822237183e-02
3.300000000000000000e+01 3.270713627570064341e-01
6.500000000000000000e+01 1.184547724821755965e+00
1.290000000000000000e+02 3.970836536474750211e+00
2.570000000000000000e+02 1.272693889036372106e+01
5.130000000000000000e+02 3.448138315417823918e+01
1.025000000000000000e+03 5.449140834229002905e+01
2.049000000000000000e+03 6.068181115260379244e+01
