# w mse
3.000000000000000000e+00 7.461819200301872922e-03
5.000000000000000000e+00 9.028559494531187071e-03
9.000000000000000000e+00 2.389383051769524216e-02
1.700000000000000000e+01 7.493950349105132913e-02
3.300000000000000000e+01 2.275221861408037449e-01
6.500000000000000000e+01 6.094647039220322249e-01
1.290000000000000000e+02 1.508124457416070818e+00
2.570000000000000000e+02 3.569824053108765050e+00
5.130000000000000000e+02 6.980488177320446574e+00
1.025000000000000000e+03 6.970161329900515845e+00
2.049000000000000000e+03 1.000052475299109744e+01
4.097000000000000000e+03 1.779181171731324085e+01
