# w mse
3.000000000000000000e+00 3.693102336547305731e-04
5.000000000000000000e+00 1.407311774445872080e-03
9.000000000000000000e+00 5.151007704175227658e-03
1.700000000000000000e+01 1.777275061261079231e-02
3.300000000000000000e+01 6.106357901438674157e-02
6.500000000000000000e+01 2.186129071917356781e-01
1.290000000000000000e+02 7.879450460972255987e-01
2.570000000000000000e+02 2.786236759003437591e+00
5.130000000000000000e+02 8.622611938086878425e+00
1.025000000000000000e+03 1.816569477934814003e+01
2.049000000000000000e+03 2.663279098500568765e+01
