# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 2.832003833888960525e-03
9.000000000000000000e+00 8.058650729074042993e-03
1.700000000000000000e+01 1.890607928042333311e-02
3.300000000000000000e+01 4.535293866500822446e-02
6.500000000000000000e+01 1.042547677115122362e-01
1.290000000000000000e+02 2.278864629450280399e-01
2.570000000000000000e+02 4.801707552305501392e-01
5.130000000000000000e+02 9.718918814822106178e-01
1.025000000000000000e+03 1.763688339986115183e+00
2.049000000000000000e+03 3.065073569594686909e+00
4.097000000000000000e+03 6.151048752653977658e+00
8.193000000000000000e+03 9.308623240331447946e+00
