# w mse
3.000000000000000000e+00 1.001490886069804701e-02
5.000000000000000000e+00 7.607411068879923154e-03
9.000000000000000000e+00 9.031260094809539715e-03
1.700000000000000000e+01 1.503059926181484277e-02
3.300000000000000000e+01 3.151395843019259152e-02
6.500000000000000000e+01 7.385418387878477098e-02
1.290000000000000000e+02 1.762132303309907333e-01
2.570000000000000000e+02 3.919879648511062631e-01
5.130000000000000000e+02 7.737993606819174586e-01
1.025000000000000000e+03 1.275871338346663109e+00
2.049000000000000000e+03 1.917905855664195247e+00
4.097000000000000000e+03 2.966954508268524915e+00
8.193000000000000000e+03 3.874040593505974517e+00
1.638500000000000000e+04 4.966739459872737683e+00
