# w mse
3.000000000000000000e+00 8.083917644259886251e-03
5.000000000000000000e+00 4.448220605829578470e-03
9.000000000000000000e+00 5.063136175362575354e-03
1.700000000000000000e+01 7.771600311374341277e-03
3.300000000000000000e+01 1.553561807421179226e-02
6.500000000000000000e+01 3.592253013466899236e-02
1.290000000000000000e+02 8.850512179113735611e-02
2.570000000000000000e+02 2.264718653942654203e-01
5.130000000000000000e+02 5.406122567481717045e-01
1.025000000000000000e+03 1.275409378983751063e+00
2.049000000000000000e+03 2.597916829633768909e+00
4.097000000000000000e+03 3.243695411677930629e+00
8.193000000000000000e+03 4.767929068867845288e+00
1.638500000000000000e+04 7.319416627802208808e+00
