# w mse
3.000000000000000000e+00 6.650675545282243827e-03
5.000000000000000000e+00 1.319987885573735073e-02
9.000000000000000000e+00 3.528533425626440012e-02
1.700000000000000000e+01 1.037432324537006373e-01
3.300000000000000000e+01 2.886517800160635638e-01
6.500000000000000000e+01 7.482043142145510251e-01
1.290000000000000000e+02 1.723482750851376144e+00
2.570000000000000000e+02 3.655222738992679687e+00
5.130000000000000000e+02 7.256303502903699076e+00
1.025000000000000000e+03 1.466955986535406176e+01
2.049000000000000000e+03 2.599684355958225268e+01
4.097000000000000000e+03 3.160306292201866540e+01
8.193000000000000000e+03 3.609008761160469447e+01
