# rg size
7.505319668630731078e-01 2.000000000000000000e+00
1.383162164911227787e+00 4.000000000000000000e+00
1.050493009482321938e+00 3.000000000000000000e+00
8.290713484577814096e-01 2.000000000000000000e+00
2.945995163585659160e+00 1.600000000000000000e+01
1.206334087995046378e+00 5.000000000000000000e+00
1.096698473095364390e+00 3.000000000000000000e+00
7.709441847071093479e-01 2.000000000000000000e+00
7.244838233758967849e-01 2.000000000000000000e+00
1.049453018714803232e+00 3.000000000000000000e+00
6.711310250863454785e-01 2.000000000000000000e+00
7.805998699186390555e-01 2.000000000000000000e+00
7.273527185394615957e-01 2.000000000000000000e+00
7.203356209667156618e-01 2.000000000000000000e+00
8.298838477970007510e-01 2.000000000000000000e+00
1.345671524201479841e+00 7.000000000000000000e+00
3.278105868961385116e+00 5.500000000000000000e+01
1.129855288318345918e+00 5.000000000000000000e+00
3.278136304075430107e+00 5.500000000000000000e+01
1.179317056163592392e+00 4.000000000000000000e+00
1.124585768531256580e+00 3.000000000000000000e+00
3.277984455373880834e+00 5.500000000000000000e+01
7.119466110368892764e-01 2.000000000000000000e+00
1.366615521648220088e+00 7.000000000000000000e+00
1.423715262357447608e+00 7.000000000000000000e+00
1.514458232215851297e+00 6.000000000000000000e+00
7.162067451278879560e-01 2.000000000000000000e+00
2.972682666329675261e+00 3.900000000000000000e+01
1.129959964804742034e+00 5.000000000000000000e+00
6.922595736549418399e-01 2.000000000000000000e+00
1.252319315960634505e+00 5.000000000000000000e+00
7.665588824635827248e-01 2.000000000000000000e+00
1.229590890634339129e+00 5.000000000000000000e+00
1.449743996120766099e+00 9.000000000000000000e+00
7.794118037555884948e-01 2.000000000000000000e+00
7.719723615519772375e-01 2.000000000000000000e+00
1.101404011629663948e+00 4.000000000000000000e+00
3.278014891615204096e+00 5.500000000000000000e+01
7.121587203241546149e-01 2.000000000000000000e+00
1.178853743437565438e+00 4.000000000000000000e+00
1.125012010241001503e+00 3.000000000000000000e+00
8.940751642113611286e-01 3.000000000000000000e+00
1.365999689951498564e+00 7.000000000000000000e+00
3.236513195376698793e+00 2.800000000000000000e+01
1.261559315665489400e+00 6.000000000000000000e+00
1.159462755277635093e+00 4.000000000000000000e+00
7.122792973967801977e-01 2.000000000000000000e+00
7.274955971235685936e-01 2.000000000000000000e+00
1.345141278264260443e+00 7.000000000000000000e+00
1.423253112659311093e+00 7.000000000000000000e+00
1.514279693445754527e+00 6.000000000000000000e+00
1.720030407227739033e+00 8.000000000000000000e+00
1.970283444394278050e+00 7.000000000000000000e+00
7.694641618356359292e-01 2.000000000000000000e+00
4.471326305438523718e+00 1.170000000000000000e+02
1.842943660043232290e+00 1.100000000000000000e+01
4.471240448317854721e+00 1.170000000000000000e+02
2.114720023219224476e+00 1.400000000000000000e+01
1.406688384978945106e+00 4.000000000000000000e+00
1.211061144155822555e+00 4.000000000000000000e+00
4.471275488227762551e+00 1.170000000000000000e+02
2.399928835858871068e+00 2.300000000000000000e+01
1.094978007558814692e+00 5.000000000000000000e+00
2.151620592940871823e+00 1.600000000000000000e+01
1.719746537246676477e+00 8.000000000000000000e+00
3.655587529469480401e+00 4.800000000000000000e+01
1.842840186129026669e+00 1.100000000000000000e+01
7.334713018586445088e-01 2.000000000000000000e+00
1.169820219877180101e+00 4.000000000000000000e+00
3.052350352592705374e+00 4.300000000000000000e+01
2.151975929976085222e+00 2.300000000000000000e+01
1.600489108491602641e+00 5.000000000000000000e+00
1.536229280532962926e+00 4.000000000000000000e+00
1.435782302680090439e+00 6.000000000000000000e+00
1.970372074096285564e+00 7.000000000000000000e+00
1.593397977749289707e+00 1.000000000000000000e+01
1.148290575393417168e+00 6.000000000000000000e+00
6.900596412394864876e-01 2.000000000000000000e+00
1.445010530123334025e+00 6.000000000000000000e+00
4.471189630131286563e+00 1.170000000000000000e+02
2.470774109949333219e+00 1.100000000000000000e+01
2.115198169656612226e+00 1.500000000000000000e+01
6.871437685570126463e-01 2.000000000000000000e+00
7.325182111507100302e-01 2.000000000000000000e+00
1.406403105561961242e+00 4.000000000000000000e+00
1.211593060705850045e+00 4.000000000000000000e+00
