# w mse
3.000000000000000000e+00 3.530630006290385735e-04
5.000000000000000000e+00 1.362991571300198584e-03
9.000000000000000000e+00 5.079305500554126898e-03
1.700000000000000000e+01 1.809973728491599473e-02
3.300000000000000000e+01 6.448463032355596092e-02
6.500000000000000000e+01 2.340572075465702784e-01
1.290000000000000000e+02 8.459846972755612482e-01
2.570000000000000000e+02 2.956151932918132719e+00
5.130000000000000000e+02 9.010938363512487115e+00
1.025000000000000000e+03 1.856218605149225453e+01
2.049000000000000000e+03 2.625452081513595459e+01
