# w mse
3.000000000000000000e+00 5.187042923258186481e-04
5.000000000000000000e+00 1.321681825411203043e-03
9.000000000000000000e+00 2.614298037745513021e-03
1.700000000000000000e+01 4.501082823937303801e-03
3.300000000000000000e+01 1.035156922134513983e-02
6.500000000000000000e+01 2.979683699916378659e-02
1.290000000000000000e+02 9.221466898524667555e-02
2.570000000000000000e+02 2.985985755372622674e-01
5.130000000000000000e+02 9.365674157944698930e-01
1.025000000000000000e+03 2.650601631637489852e+00
2.049000000000000000e+03 4.725181553780751109e+00
4.097000000000000000e+03 6.425451501640877972e+00
8.193000000000000000e+03 1.140500728382642315e+01
