# w mse
3.000000000000000000e+00 6.742780373692419324e-03
5.000000000000000000e+00 1.419463318536643912e-02
9.000000000000000000e+00 4.202063001200681547e-02
1.700000000000000000e+01 1.199906434977408426e-01
3.300000000000000000e+01 3.050994400264909201e-01
6.500000000000000000e+01 7.102772917041979550e-01
1.290000000000000000e+02 1.593658072005894155e+00
2.570000000000000000e+02 3.420067863137107977e+00
5.130000000000000000e+02 6.931104689646613970e+00
1.025000000000000000e+03 1.282036752099618226e+01
2.049000000000000000e+03 2.174465152497531761e+01
4.097000000000000000e+03 2.858598879960059946e+01
8.193000000000000000e+03 3.277660429908594608e+01
