# w mse
3.000000000000000000e+00 3.908978988350838429e-02
5.000000000000000000e+00 9.778699627346545964e-02
9.000000000000000000e+00 2.326966022904612130e-01
1.700000000000000000e+01 5.062737366001589523e-01
3.300000000000000000e+01 1.044672390871596690e+00
6.500000000000000000e+01 2.102031795008528992e+00
1.290000000000000000e+02 4.138800999953943460e+00
2.570000000000000000e+02 7.723279848486792609e+00
5.130000000000000000e+02 1.241678284834634916e+01
1.025000000000000000e+03 1.739293608832315030e+01
2.049000000000000000e+03 2.760500905168947128e+01
4.097000000000000000e+03 2.866207597485937342e+01
