# w mse
3.000000000000000000e+00 1.514284902613030268e-02
5.000000000000000000e+00 3.153008222659321735e-02
9.000000000000000000e+00 7.554652043897584768e-02
1.700000000000000000e+01 1.749242772618951336e-01
3.300000000000000000e+01 3.814897463145536793e-01
6.500000000000000000e+01 8.107446290997959437e-01
1.290000000000000000e+02 1.701858617721789368e+00
2.570000000000000000e+02 3.380255706728090725e+00
5.130000000000000000e+02 6.460550719281011212e+00
1.025000000000000000e+03 1.254636186367044992e+01
2.049000000000000000e+03 2.215969227862894186e+01
4.097000000000000000e+03 2.364690056232205251e+01
8.193000000000000000e+03 2.703147257309954909e+01
