# w mse
3.000000000000000000e+00 1.135637309368382059e-02
5.000000000000000000e+00 9.124981198542351721e-03
9.000000000000000000e+00 9.893385623536006881e-03
1.700000000000000000e+01 1.606532247901810984e-02
3.300000000000000000e+01 3.620776170963392604e-02
6.500000000000000000e+01 9.595699438355370647e-02
1.290000000000000000e+02 2.537427219754466168e-01
2.570000000000000000e+02 6.298021178188666358e-01
5.130000000000000000e+02 1.408762559396781855e+00
1.025000000000000000e+03 2.742776041073208493e+00
2.049000000000000000e+03 3.967211069759142283e+00
4.097000000000000000e+03 3.614315694720764416e+00
8.193000000000000000e+03 4.836944716442322267e+00
1.638500000000000000e+04 7.421631494829548537e+00
