# size duration
1.144000000000006123e-04 3.410938023433868205e-01
1.159999999998939657e-04 3.209635379738463579e-01
1.111999999999918609e-04 3.133245130754126473e-01
1.096000000000429964e-04 3.124386980111132361e-01
1.272000000001015374e-04 3.088784143899893087e-01
1.143999999999589789e-04 3.079550979419739543e-01
1.095999999999874852e-04 3.052517991002087205e-01
1.064000000000064894e-04 3.029483844377068302e-01
1.375999999999599765e-04 3.024611737523089094e-01
1.287999999999012157e-04 2.610487545549603494e-01
1.048000000000159915e-04 2.595741322312646870e-01
1.248000000000359933e-04 2.586779295061418793e-01
1.072000000000294939e-04 2.581398892435653458e-01
1.344000000000067363e-04 2.578527441010899368e-01
1.032000000000948825e-04 2.576238822826191210e-01
7.039999999990109725e-05 2.567909347133261466e-01
1.191999999999859838e-04 2.536936172503560516e-01
9.519999999998973728e-05 2.534397537341772089e-01
9.439999999999448832e-05 2.507397831190614768e-01
7.360000000000699316e-05 2.468186086300470095e-01
1.240000000000129887e-04 2.465562699304092165e-01
1.064000000000064894e-04 2.456755525436213061e-01
9.920000000007700436e-05 2.453104472418350113e-01
1.079999999999969873e-04 2.430611836416290417e-01
1.127999999999684810e-04 2.420650285602058693e-01
1.007999999999981133e-04 2.418266382527308467e-01
1.103999999999549786e-04 2.401958164019777908e-01
7.519999999999749107e-05 2.396104863453190903e-01
9.519999999996198170e-05 2.392384074576910935e-01
1.256000000000000172e-04 2.377341245982618201e-01
1.272000000000217401e-04 2.364792640932779910e-01
9.119999999999961471e-05 2.350903447627732401e-01
1.031999999999977380e-04 2.306367659689114169e-01
1.200000000000089884e-04 2.305412410666264345e-01
8.399999999997298517e-05 2.303720387387420687e-01
1.120000000000009877e-04 2.270174138475177794e-01
1.055999999999834849e-04 2.262437813400355047e-01
8.479999999999598970e-05 2.256404460125390476e-01
8.159999999998723830e-05 2.255173961909212599e-01
8.320000000006100294e-05 2.254629246886073468e-01
7.760000000001099352e-05 2.217334113237779958e-01
5.759999999999099174e-05 2.214867310308883119e-01
8.160000000001499387e-05 2.214387843339626905e-01
1.087999999999089695e-04 2.205063812371720333e-01
8.640000000004199876e-05 2.201819724369389886e-01
8.960000000002299458e-05 2.200689558061961204e-01
6.799999999999861711e-05 2.196340521106063259e-01
1.063999999999509782e-04 2.194149923978264138e-01
9.039999999999048796e-05 2.183708807055795287e-01
1.207999999999764817e-04 2.180639137555057949e-01
8.240000000003799840e-05 2.164140129623855213e-01
7.840000000003399805e-05 2.146425319888478345e-01
8.560000000001899423e-05 2.144028876282421670e-01
8.160000000000111609e-05 2.102477770654173628e-01
8.959999999991197228e-05 2.096477162117175719e-01
8.560000000001899423e-05 2.095433855056990369e-01
5.920000000003700080e-05 2.090483213514648386e-01
9.600000000000059874e-05 2.088018088037208453e-01
7.120000000004900187e-05 2.080748907013905413e-01
8.479999999999598970e-05 2.077712818459395427e-01
9.519999999998973728e-05 2.076419286521810348e-01
5.359999999998699138e-05 2.072215176334998299e-01
8.639999999993097646e-05 2.054975748989473494e-01
9.759999999997548414e-05 2.043973431172304844e-01
7.999999999999674039e-05 2.040831084671609619e-01
1.088000000000199918e-04 2.037382214134318692e-01
9.919999999996598206e-05 2.036163695772471027e-01
5.280000000000562022e-05 2.035203145933971169e-01
9.039999999999048796e-05 2.033816239400326742e-01
8.000000000002449596e-05 2.026098589638821723e-01
7.279999999998398863e-05 2.020762159809481318e-01
1.015999999999239733e-04 2.020487109442956897e-01
6.960000000000299281e-05 2.016080107032919566e-01
1.039999999999929869e-04 2.008293328648851350e-01
1.039999999999929869e-04 2.005226323931233179e-01
9.039999999999048796e-05 1.994442891119922456e-01
7.600000000002049561e-05 1.990591983490713757e-01
5.119999999991797779e-05 1.990253711912800261e-01
1.016000000000003012e-04 1.983756884408444665e-01
9.839999999999848868e-05 1.983656235966914927e-01
6.159999999999499209e-05 1.979638053272829989e-01
5.440000000010020154e-05 1.969923477505612364e-01
8.719999999995398099e-05 1.962686674198713954e-01
1.008000000000119911e-04 1.960149719681413272e-01
8.079999999999198934e-05 1.945616080335538789e-01
8.079999999999198934e-05 1.939139361928734762e-01
9.039999999999048796e-05 1.935803146449190104e-01
8.720000000006500329e-05 1.931920638541164137e-01
9.759999999997548414e-05 1.928419415463579756e-01
5.600000000000049383e-05 1.925958421729693226e-01
9.439999999999448832e-05 1.922219077316336122e-01
8.959999999996748343e-05 1.921339777500312984e-01
7.919999999994598028e-05 1.921215992188671506e-01
7.360000000000699316e-05 1.919995220522292545e-01
9.599999999998498623e-05 1.919420623730227482e-01
9.040000000004599912e-05 1.918870079547146668e-01
1.111999999999779831e-04 1.912989089832581313e-01
8.479999999999598970e-05 1.910106838124787099e-01
8.320000000000549178e-05 1.910048972435462733e-01
7.679999999998798899e-05 1.907438077165172219e-01
8.479999999999598970e-05 1.907075518007847192e-01
