# w mse
3.000000000000000000e+00 5.546939074907666521e-04
5.000000000000000000e+00 1.423844302043885844e-03
9.000000000000000000e+00 2.716848402523384855e-03
1.700000000000000000e+01 4.084668004793822089e-03
3.300000000000000000e+01 7.933563363180658537e-03
6.500000000000000000e+01 2.020840800054778813e-02
1.290000000000000000e+02 6.067493030972581636e-02
2.570000000000000000e+02 2.081812595364353202e-01
5.130000000000000000e+02 6.892843699266402169e-01
1.025000000000000000e+03 1.967102471963144250e+00
2.049000000000000000e+03 4.103284246376375677e+00
4.097000000000000000e+03 6.408983843010797266e+00
8.193000000000000000e+03 9.946795994998177903e+00
