# w mse
3.000000000000000000e+00 1.041185287224115873e-02
5.000000000000000000e+00 8.683398925977444185e-03
9.000000000000000000e+00 1.088043358051375177e-02
1.700000000000000000e+01 2.132303790605367608e-02
3.300000000000000000e+01 5.005846762847111081e-02
6.500000000000000000e+01 1.165862584041590100e-01
1.290000000000000000e+02 2.596839561193535761e-01
2.570000000000000000e+02 5.483123936651587149e-01
5.130000000000000000e+02 1.082836466400729947e+00
1.025000000000000000e+03 1.839855968837925904e+00
2.049000000000000000e+03 2.206317094542860069e+00
4.097000000000000000e+03 2.336567594794224156e+00
8.193000000000000000e+03 2.888691026181128940e+00
1.638500000000000000e+04 4.491792813910235438e+00
