# w mse
3.000000000000000000e+00 1.388935174970765737e-03
5.000000000000000000e+00 5.525294711398948469e-03
9.000000000000000000e+00 2.181667001701768568e-02
1.700000000000000000e+01 8.462478737460542300e-02
3.300000000000000000e+01 3.200434517453514260e-01
6.500000000000000000e+01 1.140306630833589185e+00
1.290000000000000000e+02 3.693117410890927932e+00
2.570000000000000000e+02 1.169012609439277739e+01
5.130000000000000000e+02 3.176408451173294267e+01
1.025000000000000000e+03 5.302215807461366381e+01
2.049000000000000000e+03 6.327731866267721728e+01
