# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841411827609079774e+04
0.000000000000000000e+00 -3.839676747993919707e+04
0.000000000000000000e+00 -3.835765759144639742e+04
0.000000000000000000e+00 -3.831181152707520232e+04
0.000000000000000000e+00 -3.825547718353870005e+04
0.000000000000000000e+00 -3.816678264715369733e+04
0.000000000000000000e+00 -3.807045309899630229e+04
0.000000000000000000e+00 -3.795899206003019935e+04
0.000000000000000000e+00 -3.783768475443719944e+04
0.000000000000000000e+00 -3.770492780098930234e+04
0.000000000000000000e+00 -3.755964646051760064e+04
0.000000000000000000e+00 -3.740813305155900161e+04
0.000000000000000000e+00 -3.725043097743050021e+04
0.000000000000000000e+00 -3.711240969341379969e+04
0.000000000000000000e+00 -3.706640463157350314e+04
3.000000000000000000e+01 -3.698849362868710159e+04
7.800000000000000000e+01 -3.694544346527149901e+04
1.910000000000000000e+02 -3.689402512644020317e+04
3.490000000000000000e+02 -3.685153427957399981e+04
4.120000000000000000e+02 -3.682357459303770156e+04
4.790000000000000000e+02 -3.679639430970350077e+04
6.100000000000000000e+02 -3.677885190079059976e+04
4.760000000000000000e+02 -3.676667179184799897e+04
4.810000000000000000e+02 -3.674971510167649831e+04
5.510000000000000000e+02 -3.673052627367200330e+04
5.200000000000000000e+02 -3.672197002579370019e+04
4.920000000000000000e+02 -3.670898457509840227e+04
5.660000000000000000e+02 -3.670760562128979655e+04
5.940000000000000000e+02 -3.669216037076839712e+04
5.330000000000000000e+02 -3.668916510814309731e+04
6.030000000000000000e+02 -3.667345130898959906e+04
6.730000000000000000e+02 -3.666653869006840250e+04
7.210000000000000000e+02 -3.667612887094850157e+04
7.950000000000000000e+02 -3.667024311859779846e+04
7.770000000000000000e+02 -3.666158065693829849e+04
7.350000000000000000e+02 -3.665809523604530114e+04
7.640000000000000000e+02 -3.665404577855260140e+04
6.770000000000000000e+02 -3.665118114120690007e+04
6.990000000000000000e+02 -3.664665222700039885e+04
6.730000000000000000e+02 -3.663982209750839684e+04
6.500000000000000000e+02 -3.663769530901130202e+04
6.390000000000000000e+02 -3.663782611926580284e+04
5.570000000000000000e+02 -3.663487787570789806e+04
5.500000000000000000e+02 -3.662197584128440212e+04
5.470000000000000000e+02 -3.661908979545610055e+04
5.040000000000000000e+02 -3.661105488178179803e+04
5.840000000000000000e+02 -3.661086751031669701e+04
6.050000000000000000e+02 -3.661646756377359998e+04
4.730000000000000000e+02 -3.661354811394879653e+04
6.410000000000000000e+02 -3.661714126760479849e+04
5.530000000000000000e+02 -3.660998348193879792e+04
5.200000000000000000e+02 -3.660334333024809894e+04
4.510000000000000000e+02 -3.661335892489590333e+04
4.840000000000000000e+02 -3.660802220558970293e+04
5.080000000000000000e+02 -3.661144695491199673e+04
5.680000000000000000e+02 -3.660738216648359958e+04
4.450000000000000000e+02 -3.661574257976019726e+04
4.540000000000000000e+02 -3.661418792133520037e+04
4.280000000000000000e+02 -3.661374453720990277e+04
4.280000000000000000e+02 -3.662717446764180204e+04
4.190000000000000000e+02 -3.662563487589450233e+04
3.980000000000000000e+02 -3.663231735601089895e+04
4.420000000000000000e+02 -3.663212831314049981e+04
3.560000000000000000e+02 -3.663731302905570192e+04
3.540000000000000000e+02 -3.663543556573479873e+04
3.780000000000000000e+02 -3.663479007765239658e+04
3.310000000000000000e+02 -3.663633079797349637e+04
3.390000000000000000e+02 -3.663558609581689961e+04
3.630000000000000000e+02 -3.664230168755190243e+04
3.060000000000000000e+02 -3.663661702024580154e+04
3.040000000000000000e+02 -3.663683080763049657e+04
2.830000000000000000e+02 -3.664233665882839705e+04
2.900000000000000000e+02 -3.664358843449340202e+04
3.090000000000000000e+02 -3.664000406240159646e+04
2.680000000000000000e+02 -3.663631739163969905e+04
2.570000000000000000e+02 -3.663627537991569989e+04
2.660000000000000000e+02 -3.663799954315050127e+04
2.800000000000000000e+02 -3.663790926129990112e+04
2.570000000000000000e+02 -3.664505942743399646e+04
2.780000000000000000e+02 -3.664043426705089951e+04
2.440000000000000000e+02 -3.664672943448169826e+04
2.740000000000000000e+02 -3.664387110583759932e+04
2.950000000000000000e+02 -3.664678592394610314e+04
2.280000000000000000e+02 -3.665669595746380219e+04
