# w mse
3.000000000000000000e+00 3.567333545923465619e-04
5.000000000000000000e+00 1.374730500241982825e-03
9.000000000000000000e+00 5.097159367176907346e-03
1.700000000000000000e+01 1.790717163377542748e-02
3.300000000000000000e+01 6.277811939301686239e-02
6.500000000000000000e+01 2.255773542440799029e-01
1.290000000000000000e+02 8.128228768130260073e-01
2.570000000000000000e+02 2.852038733624085332e+00
5.130000000000000000e+02 8.765320108892616702e+00
1.025000000000000000e+03 1.826648044778677615e+01
2.049000000000000000e+03 2.597709006558419986e+01
