# w mse
3.000000000000000000e+00 1.454581956807979998e-03
5.000000000000000000e+00 5.780915917409729099e-03
9.000000000000000000e+00 2.278702532134445347e-02
1.700000000000000000e+01 8.808602567867809818e-02
3.300000000000000000e+01 3.303208974359009287e-01
6.500000000000000000e+01 1.154933057381929196e+00
1.290000000000000000e+02 3.681795957237991246e+00
2.570000000000000000e+02 1.171108368280764900e+01
5.130000000000000000e+02 3.194673320865768318e+01
1.025000000000000000e+03 5.334010613018480740e+01
2.049000000000000000e+03 6.253991648557028071e+01
