# w mse
3.000000000000000000e+00 5.484428181801572020e-04
5.000000000000000000e+00 1.403761620765996664e-03
9.000000000000000000e+00 2.679415080340381578e-03
1.700000000000000000e+01 4.222211060108239586e-03
3.300000000000000000e+01 8.635440959204257125e-03
6.500000000000000000e+01 2.224778621347085067e-02
1.290000000000000000e+02 6.432652528954821425e-02
2.570000000000000000e+02 2.137577119271362180e-01
5.130000000000000000e+02 6.932584362970473091e-01
1.025000000000000000e+03 1.975770501796860978e+00
2.049000000000000000e+03 4.130434707498231717e+00
4.097000000000000000e+03 6.523051375293952958e+00
8.193000000000000000e+03 9.906969618223849139e+00
