# w mse
3.000000000000000000e+00 6.242593367858814864e-03
5.000000000000000000e+00 4.196022553989536309e-03
9.000000000000000000e+00 5.889502883678334952e-03
1.700000000000000000e+01 1.223916657298771207e-02
3.300000000000000000e+01 3.127994744930141791e-02
6.500000000000000000e+01 8.192639745135021911e-02
1.290000000000000000e+02 2.101124053317384999e-01
2.570000000000000000e+02 5.177543748014048486e-01
5.130000000000000000e+02 1.128045891891922059e+00
1.025000000000000000e+03 2.217468925414034064e+00
2.049000000000000000e+03 4.202522897746569619e+00
4.097000000000000000e+03 5.551526657254362007e+00
8.193000000000000000e+03 6.336648665192067043e+00
1.638500000000000000e+04 6.810011288114304229e+00
