# theta phi
1.420448213355800533e+02 9.583855101032833090e+01
-3.795517866441997512e+01 8.416144898967166910e+01
1.450738614452808974e+02 9.809710457699576125e+01
4.107474206993886412e+01 7.207251652838564837e+01
-3.492613855471911677e+01 8.190289542300426717e+01
-1.389252579300611501e+02 1.079274834716143658e+02
1.394731540154775473e+02 8.366782895159114730e+01
-4.052684598452245268e+01 9.633217104840885270e+01
1.273598182462657462e+02 8.392713277867643740e+01
1.273683022187017713e+02 8.392890249948217729e+01
-5.264018175373424668e+01 9.607286722132356260e+01
-5.263169778129821452e+01 9.607109750051785113e+01
3.352831391191921995e+01 1.377840203049154013e+02
-1.464716860880807872e+02 4.221597969508461290e+01
1.460723422901822914e+02 9.919734680298135743e+01
3.854858802568855225e+01 1.232224475229657230e+02
-3.392765770981771567e+01 8.080265319701865678e+01
-1.414514119743114691e+02 5.677755247703426278e+01
1.111196252598385392e+01 6.993128610875852758e+01
-1.688880374740161585e+02 1.100687138912414866e+02
-7.990849556582037216e+00 1.023012118711668563e+02
1.720091504434179512e+02 7.769878812883312946e+01
