# w mse
3.000000000000000000e+00 7.813784937484890766e-03
5.000000000000000000e+00 1.757985782982266973e-02
9.000000000000000000e+00 4.948570460505032770e-02
1.700000000000000000e+01 1.323627697400626968e-01
3.300000000000000000e+01 3.293956638770993428e-01
6.500000000000000000e+01 7.504715219356793421e-01
1.290000000000000000e+02 1.618198827738724477e+00
2.570000000000000000e+02 3.478335289440757094e+00
5.130000000000000000e+02 7.221223779295909750e+00
1.025000000000000000e+03 1.425497568022839978e+01
2.049000000000000000e+03 2.533604240212314451e+01
4.097000000000000000e+03 3.125449464343219930e+01
8.193000000000000000e+03 3.491458345528140228e+01
