# w mse
3.000000000000000000e+00 3.550970049659262894e-04
5.000000000000000000e+00 1.367178403474311613e-03
9.000000000000000000e+00 5.053248688352503237e-03
1.700000000000000000e+01 1.765346960706483739e-02
3.300000000000000000e+01 6.156841701505960662e-02
6.500000000000000000e+01 2.230967067806106374e-01
1.290000000000000000e+02 8.104407334536257723e-01
2.570000000000000000e+02 2.879377936182836439e+00
5.130000000000000000e+02 8.914611243364319648e+00
1.025000000000000000e+03 1.860955366009123679e+01
2.049000000000000000e+03 2.643048186666825217e+01
