# theta phi size
1.340407969924356451e+02 5.460774988431678878e+01 4.000000000000000000e+00
-1.191452505706350138e+02 5.625452001471940378e+01 7.300000000000000000e+01
1.263940038185373993e+02 6.846225469097193184e+01 6.000000000000000000e+00
-4.131844910536560178e+01 9.264720341137132209e+01 2.000000000000000000e+00
1.401203401279080083e+02 8.669722852621202946e+01 1.000000000000000000e+01
1.298765424568822766e+02 5.489582395795317638e+01 1.700000000000000000e+01
1.412309684266749059e+02 5.643486412549400200e+01 6.600000000000000000e+01
-4.133159392639625196e+01 1.193229677099051571e+02 5.800000000000000000e+01
1.412311624178773570e+02 5.643380986145447054e+01 6.600000000000000000e+01
-1.337035916250136722e+02 4.801227018435385929e+01 1.200000000000000000e+01
4.021287757975546384e+01 4.942057309262229836e+01 2.100000000000000000e+01
-4.133166967255905888e+01 1.193292058800203819e+02 5.800000000000000000e+01
6.813540970682494091e+00 1.033260504583576278e+02 4.000000000000000000e+00
6.000287013563156080e+00 7.638810756741827390e+01 3.800000000000000000e+01
1.088553981210906230e+01 8.867088537727586584e+01 3.000000000000000000e+00
1.410301337789688034e+02 5.627642605233519646e+01 6.500000000000000000e+01
1.393416728967632991e+02 5.699974748165463723e+01 7.300000000000000000e+01
-4.133357777949649403e+01 1.193245949641473516e+02 5.800000000000000000e+01
-1.488478476519580909e+02 1.430423976871734908e+02 9.000000000000000000e+00
1.412215485572510545e+02 5.643755167262812478e+01 6.600000000000000000e+01
1.393459752362507515e+02 5.698912304697455511e+01 7.300000000000000000e+01
4.443819026972090569e+01 1.016643464753399400e+02 9.000000000000000000e+00
3.926918363387463984e+01 1.100247591277334180e+02 1.400000000000000000e+01
5.623575759233076354e+01 5.739734014799772410e+01 1.400000000000000000e+01
4.366628372059771834e+01 1.276152977403627631e+02 1.300000000000000000e+01
1.362254682922536801e+02 5.515761402606403152e+01 6.400000000000000000e+01
-5.250452627169439168e+00 9.669755674311743121e+01 3.000000000000000000e+00
1.041564031453158776e+02 8.390965850548322180e+01 2.000000000000000000e+00
5.488650687075467260e+01 1.212318869270644797e+02 3.000000000000000000e+00
1.330071555620502011e+02 1.185038717505783836e+02 6.500000000000000000e+01
-1.337423622754712653e+02 4.805555600516633774e+01 1.200000000000000000e+01
4.021904139376943732e+01 4.942680149739564399e+01 2.100000000000000000e+01
1.453280489828632653e+02 1.555602999184351631e+02 4.000000000000000000e+00
9.671907861789162553e+01 7.637928074933620692e+00 3.000000000000000000e+00
6.072004576149929989e+01 8.851449210197914397e+01 8.000000000000000000e+00
-4.133365308994207510e+01 1.193308340099220004e+02 5.800000000000000000e+01
-1.273286527326774973e+02 1.405540397393324703e+01 5.000000000000000000e+00
4.393149613931035447e+01 1.193644760638450606e+02 2.000000000000000000e+01
6.100139620878675828e+01 1.073139087271476342e+02 1.000000000000000000e+01
1.406349775436371488e+02 3.566393333880186844e+01 2.000000000000000000e+00
6.801941434366196582e+00 1.033087239755891034e+02 4.000000000000000000e+00
5.998015072834181893e+00 7.639233197976319900e+01 3.800000000000000000e+01
-1.318648582465124832e+02 5.986082182485292691e+01 2.700000000000000000e+01
1.340536849802649328e+02 5.455288628468324674e+01 4.000000000000000000e+00
8.983190572608412694e+00 4.930556313707364779e+01 3.000000000000000000e+00
-5.675430289146513019e+01 1.652172220088575472e+01 1.100000000000000000e+01
