# w mse
3.000000000000000000e+00 3.334629836188280922e-03
5.000000000000000000e+00 4.138472410817048593e-03
9.000000000000000000e+00 5.819210241701374201e-03
1.700000000000000000e+01 6.688586811982636347e-03
3.300000000000000000e+01 1.326021506503675083e-02
6.500000000000000000e+01 3.421696532397193458e-02
1.290000000000000000e+02 9.983347692106175897e-02
2.570000000000000000e+02 2.858896843609012861e-01
5.130000000000000000e+02 7.339203416337478636e-01
1.025000000000000000e+03 1.792853189718236040e+00
2.049000000000000000e+03 2.923539076031120398e+00
4.097000000000000000e+03 3.593595191185644744e+00
8.193000000000000000e+03 5.461425513854602620e+00
