# w mse
3.000000000000000000e+00 1.278036476649253893e-03
5.000000000000000000e+00 5.080770653571833016e-03
9.000000000000000000e+00 2.004596343885856058e-02
1.700000000000000000e+01 7.785473014706235928e-02
3.300000000000000000e+01 2.967794997768662957e-01
6.500000000000000000e+01 1.084259579992684408e+00
1.290000000000000000e+02 3.713801924402984067e+00
2.570000000000000000e+02 1.201876696326909766e+01
5.130000000000000000e+02 3.238473983991307392e+01
1.025000000000000000e+03 5.337156360352154394e+01
2.049000000000000000e+03 6.323438828536495748e+01
