# theta phi size
-9.000000000000000000e+01 7.735646439984353151e+01 2.000000000000000000e+00
7.175604689369639289e+01 1.696153760868178324e+02 2.000000000000000000e+00
9.000000000000000000e+01 1.026435356001564685e+02 3.000000000000000000e+00
-1.082439531063036071e+02 1.038462391318216049e+01 2.000000000000000000e+00
-5.637041370966335840e-01 9.037768815247551402e+01 2.000000000000000000e+00
7.773226107678499375e+01 1.022223918792988115e+02 3.000000000000000000e+00
3.431616128782446395e+01 1.307724313216063763e+02 2.000000000000000000e+00
1.113062105032704920e+02 1.092794353695823730e+02 2.000000000000000000e+00
9.054312752992342439e+01 1.151587107874359361e+02 2.000000000000000000e+00
1.291369902360891047e+02 6.772491074339106376e+01 6.000000000000000000e+00
1.794362958629033926e+02 8.962231184752448598e+01 2.000000000000000000e+00
-1.022677389232150063e+02 7.777760812070120267e+01 7.000000000000000000e+00
-1.456838387121755432e+02 4.922756867839359529e+01 2.000000000000000000e+00
-6.869378949672949375e+01 7.072056463041762697e+01 2.000000000000000000e+00
-8.945687247007658982e+01 6.484128921256407807e+01 2.000000000000000000e+00
-5.086300976391089534e+01 1.122750892566089504e+02 4.000000000000000000e+00
1.510931598117169585e+02 6.419865424007738852e+01 2.000000000000000000e+00
-1.337237236845913060e+02 5.902328431252203700e+01 2.000000000000000000e+00
8.704115296407316293e+01 1.689816000467743038e+02 3.000000000000000000e+00
-1.713734760528334675e+02 1.034853165948915787e+01 4.000000000000000000e+00
8.903146820591022959e+01 7.234651748962554052e+01 3.000000000000000000e+00
-7.493478580849210857e+01 1.023377806012952931e+02 2.000000000000000000e+00
-1.104513574609585049e+02 1.041805282541626099e+02 2.000000000000000000e+00
6.050842808594669009e+01 1.038779288267964773e+01 2.000000000000000000e+00
7.513093752902786093e+01 1.757454713563916755e+02 6.000000000000000000e+00
-2.890684018828305568e+01 1.158013457599226115e+02 3.000000000000000000e+00
4.627627631540870823e+01 1.209767156874779914e+02 3.000000000000000000e+00
-9.295884703592683707e+01 1.101839995322571397e+01 4.000000000000000000e+00
8.626523947166534256e+00 1.696514683405108599e+02 2.000000000000000000e+00
-9.096853179408977041e+01 1.076534825103744453e+02 2.000000000000000000e+00
1.050652141915078914e+02 7.766221939870470692e+01 2.000000000000000000e+00
6.954864253904148086e+01 7.581947174583740434e+01 3.000000000000000000e+00
-1.194915719140533241e+02 1.696122071173203665e+02 2.000000000000000000e+00
-1.048690624709721391e+02 4.254528643608349370e+00 7.000000000000000000e+00
9.006558982335548080e+01 8.801124956940246591e+01 3.000000000000000000e+00
4.662655601030136410e+01 9.135185603703659751e+01 2.000000000000000000e+00
9.962167382928583947e+01 7.371238047266184878e+01 7.000000000000000000e+00
-9.761483271472299350e+01 6.573364499283476547e+00 1.100000000000000000e+01
-2.635132125590827989e+00 1.381000044578412940e+02 2.000000000000000000e+00
-1.061022300510805536e+02 1.342289417274626544e+02 4.000000000000000000e+00
1.575192283166273910e+02 9.175070112580287685e+01 5.000000000000000000e+00
1.359455767950615837e+02 6.917374239779188372e+01 6.000000000000000000e+00
9.425921490614055642e+01 6.720613818800939221e+00 2.000000000000000000e+00
-2.532078174064810838e+01 7.197290904185541649e+01 2.000000000000000000e+00
1.420060335628083124e+02 6.124433770118891829e+01 3.000000000000000000e+00
5.544428929858830912e+01 9.971952545082226038e+01 4.000000000000000000e+00
-1.120213496719600244e+02 1.714886963227501724e+02 2.000000000000000000e+00
1.157757966253306847e+02 1.113357059073798325e+02 2.000000000000000000e+00
-1.517807582765996131e+02 1.270858160263559853e+02 4.000000000000000000e+00
-1.686893958134380966e+02 1.698565623782176885e+02 3.000000000000000000e+00
9.348462747759543845e+01 6.438610751590225334e+01 2.000000000000000000e+00
-4.763383748861510725e+01 5.967218919241798147e+01 2.000000000000000000e+00
-8.993441017664453341e+01 9.198875043059754830e+01 3.000000000000000000e+00
-1.333734439896986430e+02 8.864814396296341670e+01 3.000000000000000000e+00
-8.037832617071416053e+01 1.062876195273381512e+02 2.000000000000000000e+00
8.238516728527699229e+01 1.734266355007165146e+02 4.000000000000000000e+00
1.773648678744091853e+02 4.189999554215872735e+01 2.000000000000000000e+00
7.389776994891946060e+01 4.577105827253734560e+01 4.000000000000000000e+00
-2.248077168337261966e+01 8.824929887419712315e+01 2.000000000000000000e+00
-4.405442320493843056e+01 1.108262576022081163e+02 4.000000000000000000e+00
-8.574078509385944358e+01 1.732793861811990723e+02 2.000000000000000000e+00
1.546792182593518987e+02 1.080270909581445977e+02 2.000000000000000000e+00
-3.799396643719168765e+01 1.187556622988110888e+02 2.000000000000000000e+00
-1.245557107014116838e+02 8.028047454917775383e+01 3.000000000000000000e+00
6.797865032803998986e+01 8.511303677249841826e+00 4.000000000000000000e+00
