# theta phi size
9.595266205262242920e+01 6.306671958887536533e+01 2.000000000000000000e+00
1.124364729932178903e+02 8.511739997785552347e+00 2.000000000000000000e+00
-8.404733794737755659e+01 1.169332804111246560e+02 6.000000000000000000e+00
-6.756352700678210965e+01 1.714882600022144743e+02 3.100000000000000000e+01
-1.640834459029798325e+02 1.321196916796874348e+02 3.000000000000000000e+00
4.024185692593885477e+01 6.558813810071656292e+01 1.000000000000000000e+01
-1.327140387201199871e+02 1.263807213800726856e+02 2.000000000000000000e+00
1.518892081399325775e+02 1.361083632530487364e+02 5.000000000000000000e+00
2.759625670628564009e+01 1.099153155794615770e+02 5.000000000000000000e+00
-9.841704948800169461e+01 5.024621713981677829e+01 3.000000000000000000e+00
-6.890642731542759236e+01 3.655978458749307691e+01 3.000000000000000000e+00
-1.312049185225243377e+02 6.067568786228522271e+01 2.000000000000000000e+00
-1.327961556961084000e+02 1.264151592117541725e+02 6.000000000000000000e+00
-9.278262111783701016e+01 1.730296378442467926e+02 2.000000000000000000e+00
-1.642211365362201434e+02 1.320810155114630220e+02 1.000000000000000000e+01
1.442465195846772685e+00 8.986988272024495927e+01 3.100000000000000000e+01
1.518390163312765253e+02 1.360827202550092352e+02 2.000000000000000000e+00
4.023570752997142108e+01 6.559906142808959828e+01 4.000000000000000000e+00
1.108220060962493108e+02 1.045019581752580677e+02 2.000000000000000000e+00
5.088933929987812022e+00 1.224508049537787429e+02 2.000000000000000000e+00
9.686486313990413066e+01 9.974177817968075033e+01 4.000000000000000000e+00
5.013060769317102938e+01 9.022916481088734031e+01 3.000000000000000000e+00
5.965791486309382385e+00 7.871174134481267970e+01 2.000000000000000000e+00
1.341816616695157052e+02 1.265915142805616114e+02 2.000000000000000000e+00
1.350658780527148224e+02 6.306941815685848240e+01 3.000000000000000000e+00
1.425343518900090487e+02 1.259095296497311978e+02 2.000000000000000000e+00
4.040591108640669660e+01 6.218380273862624108e+01 1.200000000000000000e+01
-5.805841323843701929e+01 1.132927575419359982e+02 8.100000000000000000e+01
