# w mse
3.000000000000000000e+00 7.803858052776196062e-03
5.000000000000000000e+00 3.985120458143184830e-03
9.000000000000000000e+00 4.320330830415044718e-03
1.700000000000000000e+01 6.001250325034106908e-03
3.300000000000000000e+01 1.105088456245023262e-02
6.500000000000000000e+01 2.444894957420927148e-02
1.290000000000000000e+02 5.792287930873898233e-02
2.570000000000000000e+02 1.440715644164349829e-01
5.130000000000000000e+02 3.725983423002943717e-01
1.025000000000000000e+03 9.347643739420358200e-01
2.049000000000000000e+03 2.220815307541951444e+00
4.097000000000000000e+03 3.256375675670200920e+00
8.193000000000000000e+03 3.512166159508948393e+00
1.638500000000000000e+04 4.967679901172930457e+00
