# theta phi
4.712656641869524776e+01 1.095560423842226641e+02
-1.328734335813047664e+02 7.044395761577733595e+01
-1.727176452711159129e+02 1.444111939318154647e+01
7.282354728884077311e+00 1.655588806068184624e+02
-1.185406300404181650e+02 9.636433808067668849e+01
-1.185412667716549038e+02 9.636515740608443537e+01
6.145936995958184923e+01 8.363566191932329730e+01
6.145873322834511043e+01 8.363484259391556463e+01
5.969758130020750997e+01 8.773617156891958757e+01
5.969933878512110681e+01 8.773550192189367181e+01
-1.203024186997924971e+02 9.226382843108039822e+01
-1.203006612148789003e+02 9.226449807810632819e+01
5.150184009383155370e+01 8.693171631544910838e+01
7.669651978285970984e+01 9.346024974216994963e+01
7.116598680236036500e+01 1.083104175425242062e+02
5.150538308810674692e+01 8.693168235908022723e+01
3.203504208250961227e+01 9.502722514400728926e+01
7.668265264245383150e+01 9.346808576051253681e+01
7.116473599430197794e+01 1.083153847390760092e+02
-1.284981599061684392e+02 9.306828368455089162e+01
-1.033034802171402760e+02 8.653975025783006458e+01
-1.088340131976396492e+02 7.168958245747580804e+01
-1.284946169118932460e+02 9.306831764091980119e+01
-1.479649579174904090e+02 8.497277485599273916e+01
-1.033173473575461685e+02 8.653191423948747740e+01
-1.088352640056980221e+02 7.168461526092399083e+01
-8.270335053893082033e+01 8.454047091050131257e+01
6.483561978042965279e+01 9.420060843672686701e+01
-8.270281976218846864e+01 8.453901352954815707e+01
6.483293894375482580e+01 9.420087737307478903e+01
9.729664946106917967e+01 9.545952908949868743e+01
-1.151643802195703472e+02 8.579939156327314720e+01
9.729718023781153136e+01 9.546098647045185714e+01
-1.151670610562452026e+02 8.579912262692522518e+01
-9.100845303115558238e+01 9.073601700849049223e+01
1.345556721627041270e+02 8.565228202662794388e+01
3.577256144168456586e+01 8.601185067618195035e+01
-9.100822987878181891e+01 9.073688909500489785e+01
1.345536269177907798e+02 8.565739970767525335e+01
8.899154696884443183e+01 8.926398299150950777e+01
-4.544432783729589431e+01 9.434771797337207033e+01
-1.442274385583154412e+02 9.398814932381806386e+01
8.899177012121818109e+01 8.926311090499510215e+01
-4.544637308220924155e+01 9.434260029232474665e+01
3.791067853360119244e+01 9.794778415415626682e+01
-1.163495745897764166e+01 9.576931895861029886e+01
-1.420893214663988147e+02 8.205221584584376160e+01
1.683650425410224045e+02 8.423068104138971535e+01
-5.847558929876544909e+00 9.002360785776728846e+01
6.099060058298031350e+01 8.906121172991636570e+01
6.099057480423380184e+01 8.906109491438418502e+01
-5.507742548315667896e+00 9.378333253170636397e+01
1.741524410701234444e+02 8.997639214223271154e+01
-1.190093994170196936e+02 9.093878827008363430e+01
-1.190094251957662266e+02 9.093890508561582919e+01
1.744922574516843383e+02 8.621666746829365024e+01
1.025852017087899704e+01 1.016300924241408268e+02
-1.454052185473960321e+02 9.018920781476973048e+01
-1.454085669852439935e+02 9.019146896955646753e+01
1.023594574163474924e+01 1.016072280615507140e+02
-1.697414798291210047e+02 7.836990757585917322e+01
3.459478145260398207e+01 8.981079218523026952e+01
3.459143301475599941e+01 8.980853103044353247e+01
-1.697640542583652632e+02 7.839277193844928604e+01
1.389753662664160672e+01 1.030325011205704158e+02
3.723729838094915578e+01 7.591029649564650583e+01
1.384585217416465497e+01 1.029546364029991139e+02
-1.661024633733584039e+02 7.696749887942958424e+01
-1.427627016190508300e+02 1.040897035043535084e+02
-1.661541478258353663e+02 7.704536359700088610e+01
8.246135143107499843e+00 1.050945845685613165e+02
3.794124825830245129e+01 8.100695343881565691e+01
8.282965013630334994e+00 1.050925536619918148e+02
-1.717538648568925339e+02 7.490541543143866932e+01
-1.420587517416975629e+02 9.899304656118432888e+01
-1.717170349863696686e+02 7.490744633800819940e+01
7.900369991417758797e+01 4.444661623589765753e+01
-1.107988587490353609e+02 6.725212697468039380e+01
9.249393198738836475e+01 4.165640920150353566e+01
-1.009963000858224262e+02 1.355533837641023354e+02
6.920114125096465330e+01 1.127478730253195920e+02
-8.750606801261163525e+01 1.383435907984964501e+02
2.240402490498182431e+01 7.267481781206649316e+01
-1.575959750950181899e+02 1.073251821879335068e+02
1.237803441726396869e+02 5.562618307902254600e+01
-5.621965582736032019e+01 1.243738169209774753e+02
1.350070474833126468e+02 6.749194789430252683e+01
-4.499295251668736739e+01 1.125080521056974732e+02
1.354833748432749303e+02 6.737841699252582828e+01
-4.451662515672507681e+01 1.126215830074741859e+02
