# w mse
3.000000000000000000e+00 5.644272329964119921e-03
5.000000000000000000e+00 1.562568740536678102e-02
9.000000000000000000e+00 4.747713423577237801e-02
1.700000000000000000e+01 1.343938238813041364e-01
3.300000000000000000e+01 3.695106097290844493e-01
6.500000000000000000e+01 9.990300716257418667e-01
1.290000000000000000e+02 2.517576177501820389e+00
2.570000000000000000e+02 5.796672438161873053e+00
5.130000000000000000e+02 1.197081059106853473e+01
1.025000000000000000e+03 1.837658641680772575e+01
2.049000000000000000e+03 2.329999682584470477e+01
4.097000000000000000e+03 3.109626757810238473e+01
8.193000000000000000e+03 3.496230306108582653e+01
