# w mse
3.000000000000000000e+00 2.523622902791046105e-02
5.000000000000000000e+00 6.325489536983099070e-02
9.000000000000000000e+00 1.609150028358850848e-01
1.700000000000000000e+01 3.629473791955564743e-01
3.300000000000000000e+01 7.580006895699926694e-01
6.500000000000000000e+01 1.535173589398740601e+00
1.290000000000000000e+02 3.033517083931875025e+00
2.570000000000000000e+02 5.666834839009251112e+00
5.130000000000000000e+02 1.069992316209619077e+01
1.025000000000000000e+03 1.824734452895667047e+01
2.049000000000000000e+03 2.083621197794034074e+01
4.097000000000000000e+03 2.276202438553670504e+01
