# w mse
3.000000000000000000e+00 5.587989842271689480e-04
5.000000000000000000e+00 1.437575778360065167e-03
9.000000000000000000e+00 2.787805309052390854e-03
1.700000000000000000e+01 4.405484814875070508e-03
3.300000000000000000e+01 8.808197999561713162e-03
6.500000000000000000e+01 2.287887459487720349e-02
1.290000000000000000e+02 6.845036705137540201e-02
2.570000000000000000e+02 2.270053292920528598e-01
5.130000000000000000e+02 7.091844030107822272e-01
1.025000000000000000e+03 1.834154324434017269e+00
2.049000000000000000e+03 3.624048103756340566e+00
4.097000000000000000e+03 6.516591986153348337e+00
8.193000000000000000e+03 1.036355752727920354e+01
