# drho_hcp drho_bcc ei ef ti tf avalancheSize
-1.610143813515185762e-02 4.381989995673962746e-03 3.129600000000000160e-01 3.234000000000000208e-01 2.608000000000000000e+03 2.695000000000000000e+03 2.508516566065008280e-01
-3.077158115827660634e-02 -2.405100500813439623e-03 3.631199999999999983e-01 3.894000000000000239e-01 3.026000000000000000e+03 3.245000000000000000e+03 5.850322305330959427e-01
-8.415549683109091461e-03 -3.529992447123153632e-03 4.078800000000000203e-01 4.166400000000000103e-01 3.399000000000000000e+03 3.472000000000000000e+03 1.662266554178347122e-01
-1.765928657848636618e-03 -2.594270442927371079e-03 4.442400000000000237e-01 4.567200000000000149e-01 3.702000000000000000e+03 3.806000000000000000e+03 2.380584205678980270e-01
-8.112201204796054554e-03 2.685108356353937964e-04 5.213999999999999746e-01 5.349599999999999911e-01 4.345000000000000000e+03 4.458000000000000000e+03 2.925074860016438349e-01
-3.201154529935412718e-03 -1.394585166564432654e-03 5.503200000000000314e-01 5.533200000000000340e-01 4.586000000000000000e+03 4.611000000000000000e+03 4.100701368097604826e-02
2.325562583023910168e-03 -1.567457357699142406e-03 5.675999999999999934e-01 5.716799999999999660e-01 4.730000000000000000e+03 4.764000000000000000e+03 6.005034740929295067e-02
-6.488570024554829452e-04 -4.366750535451657811e-04 6.478800000000000114e-01 6.563999999999999835e-01 5.399000000000000000e+03 5.470000000000000000e+03 1.392487606830994928e-01
-6.412777312311823685e-04 1.612572079386587198e-03 7.329599999999999449e-01 7.393199999999999772e-01 6.108000000000000000e+03 6.161000000000000000e+03 9.525297876087615578e-02
5.438851497114871592e-04 8.775487431029183050e-04 7.673999999999999710e-01 7.702799999999999647e-01 6.395000000000000000e+03 6.419000000000000000e+03 4.020926645129728472e-02
8.315220948908463861e-04 2.639227998939008835e-04 7.860000000000000320e-01 7.885199999999999987e-01 6.550000000000000000e+03 6.571000000000000000e+03 3.443583475749698031e-02
