# w mse
3.000000000000000000e+00 9.626284520038415685e-03
5.000000000000000000e+00 7.755811334716684532e-03
9.000000000000000000e+00 1.060882841606689345e-02
1.700000000000000000e+01 2.133844020456618709e-02
3.300000000000000000e+01 5.391127634963283066e-02
6.500000000000000000e+01 1.418904780392110931e-01
1.290000000000000000e+02 3.548069218711673578e-01
2.570000000000000000e+02 8.238507034838598031e-01
5.130000000000000000e+02 1.745500407236149742e+00
1.025000000000000000e+03 3.718833622512534909e+00
2.049000000000000000e+03 7.006527766282446557e+00
4.097000000000000000e+03 7.141541955590416713e+00
8.193000000000000000e+03 6.574250779348073337e+00
1.638500000000000000e+04 7.251794237353331063e+00
