# w mse
3.000000000000000000e+00 3.774142025664649087e-03
5.000000000000000000e+00 4.293218194577918569e-03
9.000000000000000000e+00 6.232273664926355275e-03
1.700000000000000000e+01 8.690316661939822412e-03
3.300000000000000000e+01 2.070881957463337544e-02
6.500000000000000000e+01 5.998860244907461281e-02
1.290000000000000000e+02 1.806073540498926155e-01
2.570000000000000000e+02 5.178808608057435814e-01
5.130000000000000000e+02 1.456238619846583981e+00
1.025000000000000000e+03 3.322563565961350829e+00
2.049000000000000000e+03 4.513565849741187463e+00
4.097000000000000000e+03 4.282090881002179827e+00
8.193000000000000000e+03 7.624581331658656147e+00
