# drho_hcp drho_bcc avalancheSize
2.209986636848764526e-05 -9.682523568579579911e-05 6.065282845715999072e-01
6.056484592706592898e-05 -1.088549290236409737e-04 2.088831989786779642e-01
5.726075439804053507e-02 1.479966695924465891e-02 1.519604378681373902e+01
6.642019750108807408e-03 -1.751518952096062232e-06 6.406934080212561833e-01
4.557774139350420639e-03 5.091879555171787558e-04 4.596854857996368615e-01
7.986925088343116430e-04 8.774693524316035109e-05 6.842745400409981638e-02
2.259788900986742233e-03 -1.548573699523374259e-04 5.675853458934841944e-01
1.410285266561228656e-04 -3.750312183741118244e-05 3.983950098244068427e-02
1.990985707923526027e-04 -6.701956255488958347e-05 9.048395371484196925e-02
1.195204001532834681e-04 -6.885677643019699756e-05 1.014444609514157103e-01
5.823738720953097747e-05 -5.140268866649783108e-05 5.606021508143015780e-02
3.077429932567266047e-05 -5.632112801345727504e-05 6.677769994518562013e-02
-2.245001797132606391e-05 -6.392089386839799880e-05 4.480096280098848360e-02
-6.180166575053824829e-06 -2.758453210825392854e-05 2.454562124646102184e-02
2.006707251483719201e-04 4.109623532488199116e-06 3.271879684659111109e-02
1.287720279319892747e-04 4.282059373835259142e-06 2.493592441362559378e-02
2.751461149022166319e-04 8.451324840267129823e-06 7.070077992531154099e-02
-2.002752960811315930e-05 -2.107835181426598314e-05 4.923955281685518659e-02
-2.529207614314354924e-05 -1.919060823710357078e-05 6.091791186651224904e-02
5.189194019625253951e-05 -2.663896227425577301e-07 3.981058318887465558e-02
8.912083523081315573e-05 6.808293453444344556e-06 3.548839203980362622e-02
4.193304920790952295e-05 -4.949151092073500458e-08 3.357343764937181091e-02
2.004706760441732349e-05 -9.668984215118262004e-06 6.382364528623930833e-02
-3.205647514797488329e-04 -7.817162223257463627e-05 1.169967809134873082e-01
-1.260459963804277939e-04 -1.914702018678514361e-05 7.046600110446718523e-02
-1.388136275508322637e-05 5.617888104204188382e-06 2.815668276185657320e-02
5.060487974872934780e-04 1.255344072396014782e-04 8.767416533388526501e-02
2.498942701886636142e-04 4.253689256117527961e-05 2.755922110051329046e-02
7.323314078389042692e-04 5.963989131503762142e-05 1.369535321657694149e-01
3.686758504298920380e-04 -6.429574482836805660e-06 3.601701794368299125e-02
4.317053088532946115e-04 -6.518664144099066415e-05 7.105804009561535184e-02
9.047087246413787476e-05 -3.948853026349355422e-05 2.415009148877914416e-02
1.451133604442322866e-04 -6.945061413010829299e-05 5.990792685473909224e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.065432850259478238e-03
4.547521840023160955e-06 -1.413179639394093745e-05 5.152351500592671635e-02
-1.349739849327707963e-04 2.116160017972407159e-05 3.786618912963234107e-02
-1.670995944567515989e-04 3.177616368773769628e-06 7.792012283127429384e-02
-2.867172137470397342e-05 -1.097700708806853553e-05 2.297055040036325574e-02
2.743378770195259442e-06 -2.112002701773994795e-05 2.305249884806352678e-02
1.213148643025435680e-04 -1.094940071093789685e-04 4.523478249148658870e-02
-2.789184829292412626e-05 -2.703600409886298961e-05 1.442711489329673649e-02
-2.611254955172254144e-04 -5.731972857256698028e-05 4.350041391906901700e-02
-1.185518360601281462e-03 -1.020418967525808102e-04 1.674526981486263721e-01
-6.256470893710175396e-04 2.621954416294307311e-05 7.248646886525050848e-02
-2.052638254469996149e-04 1.078990199106875242e-04 8.573365683854541897e-02
-6.388494557890700420e-06 2.265293528125322808e-05 1.340289555844674692e-02
1.080838947236373304e-04 1.246054227231532113e-04 6.563995826682249290e-02
4.189106212941495766e-05 6.623538134034601121e-05 8.070716541315844927e-02
-1.492391098712186892e-04 -1.589086987323698463e-05 4.921984098605752811e-02
-8.104328214980638379e-05 -9.577437171098129864e-06 2.466645097376585216e-02
-2.675593683615917762e-04 3.349964742508336479e-05 1.137853145836087015e-01
1.301498380357202223e-05 4.158372752099785685e-05 2.357304324535931458e-02
5.766576456436856013e-05 8.122836923943506371e-05 6.104295693938908279e-02
4.085456643181106795e-05 -3.517862373086239058e-05 5.445245330731549038e-02
-1.289314763043558631e-05 -4.792215505009141119e-05 4.728433966566539248e-02
-9.064089072091663368e-05 -5.114305830900521543e-05 1.050403321344437063e-01
