# w mse
3.000000000000000000e+00 1.143651768037334295e-02
5.000000000000000000e+00 9.948792879180509349e-03
9.000000000000000000e+00 1.062650673024071596e-02
1.700000000000000000e+01 1.656869492257668358e-02
3.300000000000000000e+01 3.275267151958156236e-02
6.500000000000000000e+01 7.019908632138370519e-02
1.290000000000000000e+02 1.482484695429889809e-01
2.570000000000000000e+02 3.102269291105194116e-01
5.130000000000000000e+02 6.046087747221766673e-01
1.025000000000000000e+03 1.059198882968323430e+00
2.049000000000000000e+03 1.748747971989857097e+00
4.097000000000000000e+03 2.993805114883131502e+00
8.193000000000000000e+03 4.047309641714045725e+00
1.638500000000000000e+04 4.051611688890428553e+00
