# drho_hcp drho_bcc ei ef ti tf avalancheSize
3.144321335009098162e-02 1.944418070295160159e-03 2.006000000000000005e-01 2.021999999999999909e-01 2.006000000000000000e+03 2.022000000000000000e+03 5.754775807632480422e+00
-4.117033610916698283e-04 -5.779409848527886084e-05 2.031000000000000028e-01 2.033000000000000085e-01 2.031000000000000000e+03 2.033000000000000000e+03 2.984122067115886623e-02
-5.906807843441830297e-04 8.742062408154810393e-05 2.156000000000000139e-01 2.160999999999999865e-01 2.156000000000000000e+03 2.161000000000000000e+03 1.000494089908700868e-01
1.377949847078299705e-02 1.008696712639797332e-03 2.596999999999999864e-01 2.609000000000000208e-01 2.597000000000000000e+03 2.609000000000000000e+03 3.269758174234688730e-01
3.783212070006258809e-04 2.398478460111661340e-05 2.641000000000000014e-01 2.642999999999999794e-01 2.641000000000000000e+03 2.643000000000000000e+03 2.375171773591675667e-02
1.292638896411044125e-02 1.101401445458350878e-03 2.700000000000000178e-01 2.708999999999999742e-01 2.700000000000000000e+03 2.709000000000000000e+03 3.280353730292813741e-01
-2.739375015480660647e-03 1.089699810002797004e-03 2.738999999999999768e-01 2.748999999999999777e-01 2.739000000000000000e+03 2.749000000000000000e+03 3.875426153853072098e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.752999999999999892e-01 2.753999999999999782e-01 2.753000000000000000e+03 2.754000000000000000e+03 1.142063520773682964e-02
1.643182868010581443e-02 1.150898536370026110e-03 2.763999999999999790e-01 2.780000000000000249e-01 2.764000000000000000e+03 2.780000000000000000e+03 6.496248740419641621e+00
-1.096604214087054663e-03 -9.953238584276859202e-05 2.787999999999999923e-01 2.792000000000000037e-01 2.788000000000000000e+03 2.792000000000000000e+03 6.709403619035871069e-02
1.085760526558565697e-03 -8.391546288210715437e-05 2.838999999999999857e-01 2.841000000000000192e-01 2.839000000000000000e+03 2.841000000000000000e+03 2.655610027338866849e-02
-6.055287649712912112e-02 2.121612044833722822e-04 2.849999999999999756e-01 2.863999999999999879e-01 2.850000000000000000e+03 2.864000000000000000e+03 1.861676018650054054e+00
1.422804936610982951e-02 2.318879585054838162e-05 3.108000000000000207e-01 3.120999999999999885e-01 3.108000000000000000e+03 3.121000000000000000e+03 6.507603472866663186e-01
1.501834928763490229e-04 -6.315419017752146175e-06 3.674000000000000044e-01 3.675999999999999823e-01 3.674000000000000000e+03 3.676000000000000000e+03 2.541447127659204885e-02
-3.452289287100840376e-04 -3.697997951039781826e-04 3.724999999999999978e-01 3.728000000000000203e-01 3.725000000000000000e+03 3.728000000000000000e+03 6.527750405772307640e-02
1.036283492652436133e-01 3.196855150937360883e-03 3.735999999999999877e-01 3.753000000000000225e-01 3.736000000000000000e+03 3.753000000000000000e+03 9.415515652765741095e+00
-1.874466293980081577e-03 -5.184719725250816827e-04 3.760000000000000009e-01 3.764000000000000123e-01 3.760000000000000000e+03 3.764000000000000000e+03 1.011989587651362099e-01
-3.427248697202661676e-02 8.016647068911919582e-05 3.795000000000000040e-01 3.812999999999999723e-01 3.795000000000000000e+03 3.813000000000000000e+03 1.156912503558942262e+00
-4.181585471203813631e-02 -1.883623554574404696e-03 3.981999999999999984e-01 4.001000000000000112e-01 3.982000000000000000e+03 4.001000000000000000e+03 1.566539800015113393e+00
-4.968565760196747005e-03 7.544727750049672749e-04 4.010000000000000231e-01 4.017000000000000015e-01 4.010000000000000000e+03 4.017000000000000000e+03 1.380541327961944953e-01
1.614004976392030555e-02 1.323009562109369458e-03 4.144999999999999796e-01 4.158000000000000029e-01 4.145000000000000000e+03 4.158000000000000000e+03 5.520279048176571779e-01
-5.293691773608499851e-05 -1.799920978608829381e-04 4.268000000000000127e-01 4.272000000000000242e-01 4.268000000000000000e+03 4.272000000000000000e+03 5.215335679618864073e-02
-6.645592499822022825e-03 -3.033687734903291189e-04 4.398000000000000242e-01 4.405999999999999917e-01 4.398000000000000000e+03 4.406000000000000000e+03 2.489690022108178025e-01
-2.298616745624715296e-02 -3.260837719959962244e-05 4.461999999999999855e-01 4.479000000000000203e-01 4.462000000000000000e+03 4.479000000000000000e+03 2.217104131922832178e+00
-1.683453948913088416e-02 1.374948356908818441e-03 4.511999999999999900e-01 4.527999999999999803e-01 4.512000000000000000e+03 4.528000000000000000e+03 2.992890359138639322e+00
1.770390636210789070e-03 1.871100647257142521e-04 4.570000000000000173e-01 4.576000000000000068e-01 4.570000000000000000e+03 4.576000000000000000e+03 7.288579723274773992e-02
1.784341617769580335e-03 -1.962623748913159064e-04 4.586000000000000076e-01 4.595000000000000195e-01 4.586000000000000000e+03 4.595000000000000000e+03 2.362957507854957506e-01
-5.222217586957345059e-04 -4.552258627575937397e-04 4.662000000000000033e-01 4.665000000000000258e-01 4.662000000000000000e+03 4.665000000000000000e+03 3.582902267477906799e-02
-1.777664932514821938e-02 1.306012044887331757e-03 4.697000000000000064e-01 4.709999999999999742e-01 4.697000000000000000e+03 4.710000000000000000e+03 7.289003120211550169e-01
-6.497462891011049346e-02 -2.584834845858765672e-03 4.712999999999999967e-01 4.727999999999999980e-01 4.713000000000000000e+03 4.728000000000000000e+03 1.564506168206539538e+00
-5.081902488531710865e-02 -6.462468809489372310e-04 4.742000000000000104e-01 4.754999999999999782e-01 4.742000000000000000e+03 4.755000000000000000e+03 4.624152856612456786e-01
3.405763050842331233e-03 -8.977009743469003904e-05 5.711000000000000520e-01 5.715000000000000080e-01 5.711000000000000000e+03 5.715000000000000000e+03 7.268035626367783109e-02
2.287960128968802020e-01 4.665390168167671790e-03 5.723000000000000309e-01 5.738999999999999657e-01 5.723000000000000000e+03 5.739000000000000000e+03 8.153958724381922707e+00
-1.988799472601565643e-02 -4.535216153527055552e-04 5.745999999999999996e-01 5.750999999999999446e-01 5.746000000000000000e+03 5.751000000000000000e+03 1.286156531220982446e-01
-3.205610501049449557e-04 1.440904396650139613e-05 6.114000000000000545e-01 6.116000000000000325e-01 6.114000000000000000e+03 6.116000000000000000e+03 2.302187018670557445e-02
8.450012495483744113e-03 6.832152478978715388e-04 6.145000000000000462e-01 6.160999999999999810e-01 6.145000000000000000e+03 6.161000000000000000e+03 1.952095482291091866e+00
-1.699818075394968764e-01 -3.201005435748779764e-03 6.161999999999999700e-01 6.179000000000000048e-01 6.162000000000000000e+03 6.179000000000000000e+03 5.522407306943065919e+00
4.679361522120048522e-03 -1.134707524485570416e-03 6.219999999999999973e-01 6.230999999999999872e-01 6.220000000000000000e+03 6.231000000000000000e+03 4.813758034135192099e-01
-6.347589994940006086e-05 3.107832641964882771e-05 7.035000000000000142e-01 7.038999999999999702e-01 7.035000000000000000e+03 7.039000000000000000e+03 8.623828585706284910e-02
-3.587292565177063047e-02 8.562078037297317454e-04 7.046999999999999931e-01 7.064000000000000279e-01 7.047000000000000000e+03 7.064000000000000000e+03 7.758694838320217002e+00
-1.111113076245132114e-03 -7.885525323176167251e-04 7.068999999999999728e-01 7.076000000000000068e-01 7.069000000000000000e+03 7.076000000000000000e+03 2.842741710648269415e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.521999999999999797e-01 7.522999999999999687e-01 7.522000000000000000e+03 7.523000000000000000e+03 1.224991398531975924e-02
1.285120214677507311e-01 2.247023008949283925e-03 7.531999999999999806e-01 7.547000000000000375e-01 7.532000000000000000e+03 7.547000000000000000e+03 4.674326510136338264e+00
2.636421296041330242e-03 2.090856455217006762e-04 7.556000000000000494e-01 7.559000000000000163e-01 7.556000000000000000e+03 7.559000000000000000e+03 4.135464292927389790e-02
2.436160701741296730e-03 -8.156033251284610774e-04 7.984999999999999876e-01 7.993000000000000105e-01 7.985000000000000000e+03 7.993000000000000000e+03 2.086514043911723015e-01
