# w mse
3.000000000000000000e+00 1.389091035438136217e-03
5.000000000000000000e+00 5.521996588058586571e-03
9.000000000000000000e+00 2.180000462555580290e-02
1.700000000000000000e+01 8.461222326404820027e-02
3.300000000000000000e+01 3.209855582085995307e-01
6.500000000000000000e+01 1.161476483734730225e+00
1.290000000000000000e+02 3.866475446333522026e+00
2.570000000000000000e+02 1.234126019456693690e+01
5.130000000000000000e+02 3.318123638365808858e+01
1.025000000000000000e+03 5.289512557965979767e+01
2.049000000000000000e+03 6.089002979067772259e+01
