# theta phi size
7.583167936496479911e+00 1.274549584937360294e+02 4.000000000000000000e+00
1.521282882772433993e+02 9.982279588929687009e+01 2.000000000000000000e+00
-1.024530401475449253e+02 7.983790376124007082e+01 2.000000000000000000e+00
1.049893160977310345e+02 7.554398623952035052e+01 3.000000000000000000e+00
7.758236381924824343e+01 1.761413493986462981e+02 2.000000000000000000e+00
1.787235860764488109e+02 8.967057463501606662e+01 2.000000000000000000e+00
1.784053482743071015e+02 8.995439461499719869e+01 2.000000000000000000e+00
1.504232179998139074e+01 1.282018132638043539e+02 2.000000000000000000e+00
1.667317743995151602e+02 1.327670981632619771e+02 2.000000000000000000e+00
1.408655340707177288e+02 1.106394447415157174e+02 3.000000000000000000e+00
-1.724168320635035059e+02 5.254504150626397063e+01 1.000000000000000000e+02
-2.787171172275660425e+01 8.017720411070314412e+01 2.000000000000000000e+00
7.754695985245507472e+01 1.001620962387599434e+02 2.000000000000000000e+00
-7.501068390226897975e+01 1.044560137604796637e+02 3.100000000000000000e+01
-1.024176361807517708e+02 3.858650601353707632e+00 3.100000000000000000e+01
-1.276413923551183327e+00 9.032942536498396180e+01 6.000000000000000000e+00
-1.594651725692926458e+00 9.004560538500280131e+01 2.000000000000000000e+00
-1.649576782000186199e+02 5.179818673619566027e+01 6.000000000000000000e+00
-1.326822560048486643e+01 4.723290183673803000e+01 3.000000000000000000e+00
-3.913446592928225698e+01 6.936055525848428260e+01 2.000000000000000000e+00
1.452234253648420292e+02 4.132691399761188222e+01 1.100000000000000000e+01
1.613003389320672909e+02 1.194333188131247425e+02 2.000000000000000000e+00
-1.442593934693476854e+02 1.253090122132965405e+02 2.000000000000000000e+00
1.523150211122475071e+02 5.492972934529443307e+01 2.000000000000000000e+00
1.523125080509566089e+02 5.493412809675514552e+01 2.000000000000000000e+00
1.342296621399112269e+02 1.081557725021382907e+02 2.000000000000000000e+00
-8.178720848187029446e+01 1.153867887343355960e+02 1.280000000000000000e+02
1.400718297562168573e+02 1.179281014211381091e+02 2.000000000000000000e+00
1.424493338874272013e+02 5.534168691042665245e+01 2.000000000000000000e+00
-1.521150347121565289e+02 5.821507035204617608e+01 2.000000000000000000e+00
-1.322220081499687865e+02 1.095990366685491040e+02 2.000000000000000000e+00
-1.103219222904540970e+02 7.760213069781694628e+01 2.000000000000000000e+00
-1.195694362133468047e+02 6.661711457022612137e+01 1.000000000000000000e+02
-2.364038335890180864e+00 9.484150860537867800e+01 2.000000000000000000e+00
-1.411383136863833840e+02 6.523983453301113400e+01 3.000000000000000000e+00
-8.427685403572355938e+01 5.978377643016253984e+01 3.100000000000000000e+01
-1.384204554078485216e+02 3.394624682032124952e+01 2.000000000000000000e+00
9.000000000000000000e+01 6.195531778834291003e+01 4.000000000000000000e+00
1.772494473818776726e+02 8.540273978259952514e+01 3.000000000000000000e+00
-1.786814427633910611e+02 9.151336509567524047e+01 4.000000000000000000e+00
4.920641586624054753e+01 1.179896771097106551e+02 2.000000000000000000e+00
1.392894282977853493e+02 6.855724453430249810e+01 2.000000000000000000e+00
1.452233346117481858e+02 4.132602955211107343e+01 1.700000000000000000e+01
-9.000000000000000000e+01 8.833968135771218044e+01 2.000000000000000000e+00
-8.763160756583793898e+01 8.885564310709412439e+01 2.000000000000000000e+00
1.523240578558430229e+02 5.491237667252055843e+01 2.230000000000000000e+02
1.510229765188028068e+02 1.169381864137378813e+02 3.410000000000000000e+02
5.799095564593046248e+01 8.171401921836299209e+01 3.000000000000000000e+00
4.264923454210001097e+01 1.247552471612547720e+02 2.240000000000000000e+02
-2.718072896816916284e+01 8.286632845236289313e+01 2.000000000000000000e+00
1.357637370446841487e+02 1.045819663625356952e+02 2.000000000000000000e+00
1.150397430027857553e+02 1.742642976549783782e+02 5.300000000000000000e+01
1.568931039487060275e+02 7.727131078586026547e+01 2.000000000000000000e+00
-1.798635544348051667e+02 8.983387879131022657e+01 4.000000000000000000e+00
-1.720517871771122316e+02 1.092111319498823860e+02 5.300000000000000000e+01
-3.477657463515798497e+01 1.386730860023881178e+02 2.230000000000000000e+02
-1.869966106793273397e+01 6.056668118687524327e+01 3.410000000000000000e+02
3.574060653065232174e+01 5.469098778670345951e+01 5.300000000000000000e+01
-2.768497888775251781e+01 1.250702706547055953e+02 6.000000000000000000e+00
-2.768749194904339817e+01 1.250658719032448545e+02 5.000000000000000000e+00
-4.577033786008880867e+01 7.184422749786172346e+01 3.000000000000000000e+00
9.821279151812970554e+01 6.461321126566440398e+01 7.000000000000000000e+00
-3.992817024378315693e+01 6.207189857886190509e+01 5.800000000000000000e+01
-3.755066611257282005e+01 1.246583130895733547e+02 3.000000000000000000e+00
2.788496528784346040e+01 1.217849296479538168e+02 3.000000000000000000e+00
4.777799185003120641e+01 7.040096333145089602e+01 2.000000000000000000e+00
6.967807770954590296e+01 1.023978693021830537e+02 2.000000000000000000e+00
6.043056378665321660e+01 1.133828854297738786e+02 2.000000000000000000e+00
1.776359616641098285e+02 8.515849139462132200e+01 3.000000000000000000e+00
3.886168631361663017e+01 1.147601654669888518e+02 4.000000000000000000e+00
9.572314596427644062e+01 1.202162235698374673e+02 2.000000000000000000e+00
4.157954459215149967e+01 1.460537531796787505e+02 2.000000000000000000e+00
-9.000000000000000000e+01 1.180446822116570900e+02 2.000000000000000000e+00
-2.750552618122333204e+00 9.459726021740048907e+01 5.000000000000000000e+00
1.318557236608935757e+00 8.848663490432475953e+01 2.000000000000000000e+00
-1.307935841337594525e+02 6.201032289028935907e+01 5.300000000000000000e+01
-4.071057170221465071e+01 1.114427554656975019e+02 2.000000000000000000e+00
-3.477666538825181419e+01 1.386739704478889053e+02 2.000000000000000000e+00
9.000000000000000000e+01 9.166031864228781956e+01 2.000000000000000000e+00
9.236839243416204681e+01 9.114435689290586140e+01 3.000000000000000000e+00
-2.767594214415697706e+01 1.250876233274794487e+02 1.900000000000000000e+01
-2.897702348119720384e+01 6.306181358626212585e+01 2.240000000000000000e+02
-1.220090443540695588e+02 9.828598078163699370e+01 2.000000000000000000e+00
-1.373507654578999961e+02 5.524475283874524223e+01 3.000000000000000000e+00
1.528192710318308514e+02 9.713367154763710687e+01 3.000000000000000000e+00
-4.423626295531583708e+01 7.541803363746430477e+01 3.000000000000000000e+00
-6.496025699721425894e+01 5.735702345021612913e+00 3.000000000000000000e+00
-2.310689605129397961e+01 1.027286892141397487e+02 2.000000000000000000e+00
1.364455651948028869e-01 9.016612120868977343e+01 2.000000000000000000e+00
7.948212822887757767e+00 7.078886805011762817e+01 3.410000000000000000e+02
-1.372205328535753210e+02 2.769432079657429213e+01 3.000000000000000000e+00
-4.711694784683084691e+01 1.246905256430759152e+02 7.800000000000000000e+01
5.308686424213437505e+01 6.461100564327804818e+01 3.340000000000000000e+02
-1.371040409328333567e+02 2.978843108476235102e+01 2.000000000000000000e+00
-7.083045826096976327e+01 9.915658716893477731e+01 2.000000000000000000e+00
1.315665187342389117e+02 1.141159615113877379e+02 3.400000000000000000e+01
-1.430515495432365469e+01 6.315944802567782546e+01 4.000000000000000000e+01
-8.893966667429873496e+01 1.488541801886656231e+02 3.000000000000000000e+00
-3.445991574286103543e+01 9.540885547822303181e+01 2.000000000000000000e+00
-1.430364582116059680e+01 6.319032357293549751e+01 3.400000000000000000e+01
-1.372183970822583206e+02 2.768885105927115475e+01 7.800000000000000000e+01
-4.712406253836519454e+01 1.246935470874977767e+02 2.000000000000000000e+00
-1.430566734512677662e+01 6.315938848669406269e+01 3.400000000000000000e+01
1.516948303479298090e+02 7.382729487561634585e+01 2.000000000000000000e+00
1.442670327118836155e+02 7.807900322497631862e+01 2.000000000000000000e+00
8.845575253202889598e+01 8.430935017016170718e+01 2.000000000000000000e+00
7.534140714951978168e+01 6.231706963380729292e+01 2.000000000000000000e+00
4.432641206844741788e+01 7.200422626545503135e+01 2.000000000000000000e+00
4.736230334025003685e+01 6.327374418416056301e+01 2.000000000000000000e+00
-1.499650683936711992e+01 8.811418535748907743e+01 2.000000000000000000e+00
-3.601555200598998852e+01 5.237017431968902770e+01 6.000000000000000000e+00
-6.502861201153984894e+01 7.582749155367287131e+01 4.000000000000000000e+01
-9.275601503288575600e+01 1.489159834875087256e+02 2.000000000000000000e+00
3.389451859413635582e+00 9.225055589268031042e+01 1.200000000000000000e+02
-3.446551435226165694e+01 9.539063091302395492e+01 2.000000000000000000e+00
-3.361994652877371692e+01 6.205168676759288360e+01 2.000000000000000000e+00
1.431682742930799179e+02 1.025260764021237776e+02 3.000000000000000000e+00
1.737607087028307262e+01 1.213414130709496845e+02 3.000000000000000000e+00
3.188621703135815721e+01 5.960123212481263266e+01 2.000000000000000000e+00
1.842857002085921536e+01 6.147946049229452825e+01 2.000000000000000000e+00
-1.430415750430512745e+01 6.319026438859974348e+01 2.000000000000000000e+00
-9.000000000000000000e+01 7.869004793768047534e+01 4.000000000000000000e+00
-8.921978914186094300e+01 1.258652570823405341e+02 1.200000000000000000e+01
-9.282758095232664175e+01 1.133093881355611217e+02 3.000000000000000000e+00
5.306905160469915472e+01 6.466185402648731895e+01 3.340000000000000000e+02
-1.018562423606944947e+02 2.756661478216821237e+01 2.000000000000000000e+00
-1.371018862249447352e+02 2.978269269710658307e+01 2.000000000000000000e+00
-1.271925483363873468e+02 1.690344200323816324e+02 2.000000000000000000e+00
3.572635973277038346e+01 1.202885848356697380e+02 5.000000000000000000e+00
2.267402385604484749e+01 1.169958456199771035e+02 4.000000000000000000e+00
8.683147151876872272e+01 9.510940224880209826e+01 3.400000000000000000e+01
-3.684871094403304426e+01 7.275024773384672017e+01 2.000000000000000000e+00
8.419815470196584783e+01 9.374790850000451314e+01 2.000000000000000000e+00
1.154372775696399742e+02 1.075130615618376169e+02 2.000000000000000000e+00
-4.712698378080299477e+01 1.246910409040424810e+02 2.000000000000000000e+00
7.938811651635111843e+01 1.020972712486026808e+02 2.000000000000000000e+00
4.277946714642469317e+01 1.523056792034257114e+02 2.000000000000000000e+00
1.328830521531691602e+02 5.530947435692408476e+01 4.300000000000000000e+01
-1.269131357578656463e+02 1.153889943567219518e+02 3.000000000000000000e+00
4.289595906716665041e+01 1.502115689152376490e+02 7.800000000000000000e+01
1.091695417390302367e+02 8.084341283106522269e+01 2.000000000000000000e+00
-4.843348126576108825e+01 6.588403848861226209e+01 4.000000000000000000e+00
1.656948450456763453e+02 1.168405519743221816e+02 2.000000000000000000e+00
9.106033332570126504e+01 3.114581981133436983e+01 2.000000000000000000e+00
1.455400842571389717e+02 8.459114452177696819e+01 5.000000000000000000e+00
1.656963541788394139e+02 1.168096764270645025e+02 2.000000000000000000e+00
4.278160291774170787e+01 1.523111489407288559e+02 2.000000000000000000e+00
1.328759374616348055e+02 5.530645291250220907e+01 2.000000000000000000e+00
1.656943326548732216e+02 1.168406115133059444e+02 4.000000000000000000e+00
-2.830516965207019098e+01 1.061727051243836542e+02 3.590000000000000000e+02
-3.573296728811640577e+01 1.019209967750236956e+02 3.000000000000000000e+00
-9.154424746797108980e+01 9.569064982983832124e+01 5.300000000000000000e+01
-1.046585928504802325e+02 1.176829303661927213e+02 8.000000000000000000e+00
-1.356735879315525892e+02 1.079957737345449829e+02 4.000000000000000000e+00
-1.326376966597499631e+02 1.167262558158394512e+02 4.000000000000000000e+00
1.650034931606328712e+02 9.188581464251092257e+01 1.100000000000000000e+01
1.439844479940100257e+02 1.276298256803109723e+02 4.000000000000000000e+00
1.149713879884601511e+02 1.041725084463271287e+02 2.000000000000000000e+00
8.724398496711424400e+01 3.108401651249129571e+01 3.000000000000000000e+00
-1.766105481405863600e+02 8.774944410731968958e+01 4.000000000000000000e+00
1.455344856477383360e+02 8.460936908697604508e+01 2.000000000000000000e+00
