# size duration
4.499999999999999877e-04 8.205281043687890144e-03
5.000000000000143219e-05 1.941187141765168486e-04
1.499999999999973577e-04 5.107407567160381166e-04
1.300000000000002542e-03 5.549747091562345247e+00
6.000000000000033085e-04 6.360837938787096413e-02
5.499999999999949374e-04 6.224540360204927625e-02
8.000000000000020983e-04 5.712668648768441659e-02
8.999999999999980238e-04 1.317425925437349654e-01
3.000000000000085931e-04 8.629522002236125061e-03
2.999999999999947153e-04 9.467209468438882169e-03
4.500000000000059508e-04 3.659868580555296347e-02
7.500000000000006661e-04 8.719348015252285922e-02
3.000000000000085931e-04 1.454615846928686458e-02
5.000000000000837108e-05 3.778639538377952305e-05
3.999999999999975797e-04 3.449669597219487405e-02
1.799999999999996048e-03 1.597521974840430681e-01
7.499999999999867883e-04 1.311554793316117851e-01
1.100000000000003753e-03 3.122504344379060104e-01
6.499999999999978018e-04 8.489660872781171208e-02
7.500000000000006661e-04 1.477797838054721868e-01
5.249999999999990785e-03 1.227720972749628103e+00
5.000000000000004441e-04 4.721262448563835756e-02
5.000000000000004441e-04 6.914223296723581713e-02
1.000000000000028644e-04 2.883119330455942084e-04
3.000000000000085931e-04 3.671621345762616367e-03
2.500000000000002220e-03 2.725561206530996428e-01
5.000000000000004441e-04 3.638181099798371704e-02
2.500000000000002220e-04 6.112839462886429827e-03
3.999999999999975797e-04 2.228797235059977802e-02
2.999999999999947153e-04 1.005169653149222582e-02
2.500000000000002220e-04 6.076224366095942485e-03
4.000000000000114575e-04 1.458807558953600231e-02
4.500000000000059508e-04 1.933497643323213444e-02
2.500000000000002220e-04 4.922729094904278700e-03
4.500000000000059508e-04 5.288794363352308792e-02
1.000000000000028644e-04 6.065864934704655494e-04
1.100000000000003753e-03 6.824810505555681250e-02
4.500000000000059508e-04 2.657942280605555055e-02
1.049999999999995381e-03 2.573245242638077523e-01
3.999999999999975797e-04 1.262893878638438917e-02
6.000000000000033085e-04 5.518699948635445718e-02
1.499999999999973577e-04 1.513713669857492256e-03
5.499999999999949374e-04 2.021791372724184369e-02
3.499999999999892086e-04 1.344968987931617448e-02
3.500000000000030864e-04 1.974554333861199690e-02
5.000000000000004441e-04 4.438236875739073883e-02
5.999999999999894307e-04 1.031658406141416628e-01
5.499999999999949374e-04 3.746626643313760718e-02
1.549999999999995826e-03 9.108969412299793011e-02
3.499999999999892086e-04 9.610704611885075022e-03
2.099999999999990763e-03 2.301223937798994035e-01
3.000000000000224709e-04 1.117813659708469069e-02
9.999999999998898659e-05 1.686448024762099332e-04
4.499999999999781952e-04 4.026223751489747121e-02
