# theta phi
1.249324842428410136e+02 5.644063016540614086e+01
1.254484826508272164e+02 5.852110819175779710e+01
-3.391023414414549819e+01 1.233754830886783083e+02
-5.746256480793442734e+01 1.218373852626135800e+02
1.476738606729225580e+02 1.211778374224395662e+02
3.244692366200882816e+01 1.215041497587942132e+02
-5.506751575715898639e+01 1.235593698345938805e+02
-5.455151734917278361e+01 1.214788918082422100e+02
1.460897658558544947e+02 5.662451691132169884e+01
1.225374351920655727e+02 5.816261473738642707e+01
-3.232613932707744908e+01 5.882216257756044797e+01
-1.475530763379911718e+02 5.849585024120578680e+01
2.776716483193875362e+01 5.552048974042420326e+01
-3.811565234801385316e+01 1.233848080412319348e+02
1.473154988364660767e+02 5.638152667358141912e+01
-3.357711082594963869e+01 1.233366655327249219e+02
1.276545039821449734e+02 5.721441730448660934e+01
3.625689614590241661e+01 1.259064953715257502e+02
-1.460420404712480718e+02 5.745566188998395063e+01
3.740788017105080598e+01 1.209669918160073223e+02
-3.264816300925389214e+01 5.896205153085238493e+01
1.478782425212931173e+02 5.473799553032506537e+01
-5.462251644349758095e+01 5.724410262560508045e+01
-1.473417345180294831e+02 5.830812213781465658e+01
-1.522328351680612570e+02 1.244795102595757896e+02
1.418843476519861611e+02 5.661519195876806521e+01
-3.268450116353391621e+01 1.236184733264185951e+02
1.464228891740503400e+02 5.666333446727507805e+01
-5.234549601785502659e+01 1.227855826955133978e+02
-1.437431038540975976e+02 5.409350462847427110e+01
3.395795952875195667e+01 1.225443381100160565e+02
-1.425921198289491940e+02 5.903300818399267769e+01
1.473518369907461363e+02 1.210379484691476222e+02
-3.212175747870691822e+01 1.252620044696749488e+02
1.253774835565024262e+02 1.227558973743949338e+02
3.265826548197053825e+01 1.216918778621853505e+02
-5.347433383937951135e+01 1.219114484594399528e+02
-1.569932383215240179e+02 1.226164783898252182e+02
-4.947487267061622873e+01 5.688569138620308507e+01
6.099009812574119849e+01 1.226306283004109758e+02
1.309620420638595988e+02 5.949009492709481606e+01
1.541824155828938103e+02 6.128921769513485174e+01
-1.236184192139147058e+02 1.223770491012693640e+02
-1.486900376755666002e+02 1.233547374613185781e+02
-5.666309599852750978e+01 1.222158681766436530e+02
2.732141603266910224e+01 5.575860442943091755e+01
-1.523471842354522892e+02 5.682656240526552693e+01
-5.119130718821856618e+01 6.122989527923542141e+01
1.496930121846246493e+02 1.220820260583336960e+02
1.318792001740611681e+02 6.281590346600811614e+01
1.339382115169708527e+02 5.819196322565636592e+01
1.427434987855901909e+02 5.576872769759646076e+01
-4.763284636550236684e+01 1.216158237852753672e+02
-4.044723544460190112e+01 1.220106090871633455e+02
1.463436854394860234e+02 5.560618004270135373e+01
-3.104549326441353330e+01 1.292573240501325529e+02
-5.551003115608995131e+01 5.843447216399520272e+01
1.369031747984211336e+02 5.855217599530057981e+01
1.407368711440239224e+02 5.432498784069075981e+01
1.422545833622525322e+02 5.684557570572820140e+01
2.929607396113193118e+01 1.249323751325819245e+02
3.453558004489460131e+01 1.197997926580178500e+02
1.462188391617694947e+02 5.604524174331321262e+01
-3.162936440403308680e+01 1.210856448755448866e+02
-3.441511098439621463e+01 5.660234437912513528e+01
-5.914760307670496786e+01 1.236492340122115223e+02
5.547202464888026441e+01 1.236505300480133087e+02
-3.307069847718015865e+01 1.241066156442503541e+02
-1.402012350634938684e+02 5.715098742107640817e+01
4.842621287994772672e+01 1.240072264733716452e+02
-3.272882158574938671e+01 5.782730961311119700e+01
5.286719324873506309e+01 5.705212443494360031e+01
1.318880584357379178e+02 1.219524001871379397e+02
3.348411967380828713e+01 1.210544816633676817e+02
1.257312221615341770e+02 1.251801913299889293e+02
-5.411786766905919421e+01 5.861420679150130297e+01
1.250271428728338918e+02 1.212444248070148234e+02
2.481923435965381231e+01 1.210693144518756554e+02
-4.283307531297705140e+01 1.243597948108160836e+02
1.312619738230015116e+02 5.899364268788594501e+01
1.265256661606204887e+02 5.808855154056004721e+01
2.300676167847599629e+01 5.738352161017479602e+01
1.305251273293837642e+02 1.231143086137969078e+02
-1.190099018742588015e+02 5.736937169958904548e+01
-4.903795793614040832e+01 1.205099050729051982e+02
-2.581758441710619323e+01 1.187107823048651625e+02
5.638158078608530133e+01 5.762295089873065024e+01
3.130996232443338556e+01 5.664526253868141481e+01
1.233369040014725044e+02 5.778413182335635412e+01
-1.526785839673309226e+02 1.242413955705690967e+02
2.765281576454772150e+01 1.231734375947344660e+02
1.288086928117814409e+02 1.187701047207645644e+02
-3.030698781537537201e+01 5.791797394166631818e+01
-4.812079982593881766e+01 1.171840965339918910e+02
-4.606178848302915441e+01 1.218080367743436483e+02
-3.725650121440980911e+01 1.242312723024035535e+02
1.323671536344976118e+02 5.838417621472461860e+01
1.395527645553981131e+02 5.798939091283665448e+01
-3.365631456051399795e+01 1.243938199572986463e+02
1.489545067355864774e+02 5.074267594986745422e+01
1.244899688439100487e+02 1.215655278360048044e+02
-4.309682520157885932e+01 1.214478240046994273e+02
-3.926312885597607760e+01 1.256750121593092473e+02
-3.774541663774746070e+01 1.231544242942717915e+02
-1.507039260388680759e+02 5.506762486741807550e+01
-1.454644199551053987e+02 6.020020734198215706e+01
-3.378116083823049820e+01 1.239547582566867874e+02
1.483706355959669168e+02 5.891435512445509914e+01
1.455848890156038067e+02 1.233976556208748860e+02
1.208523969232950463e+02 5.635076598778848478e+01
-1.245279753511197498e+02 5.634946995198670550e+01
1.469293015228198271e+02 5.589338435574966013e+01
3.979876493650612446e+01 1.228490125789235918e+02
-1.315737871200522875e+02 5.599277352662837615e+01
1.472711784142506133e+02 1.221726903868888172e+02
-1.271328067512649369e+02 1.229478755650564068e+02
-4.811194156426207513e+01 5.804759981286208159e+01
-1.465158803261917342e+02 5.894551833663231832e+01
-5.426877783846584435e+01 5.481980867001108493e+01
1.258821323309408058e+02 1.213857932084986970e+02
-5.497285712716610107e+01 5.875557519298519793e+01
-1.551807656403462090e+02 5.893068554812433746e+01
1.371669246870229415e+02 5.564020518918391645e+01
-4.873802617699850970e+01 1.210063573121140621e+02
-2.369928198152840793e+01 5.720464458066172142e+01
8.708698475660600025e+01 8.845695210541597930e+01
-6.143006532245559015e+01 5.896309524187778806e+01
-3.438150775455029873e+01 1.225600969863804437e+02
3.128968958967341152e+01 6.249121857059963503e+01
-1.218509818906442064e+02 6.094398597927957439e+01
-1.206266550497651480e+02 1.264274542073026311e+02
-2.859410876736311025e+01 1.230243120558855878e+02
-1.225031513160079299e+02 1.227985318060281088e+02
4.881261892312889472e+01 6.149348515457235465e+01
2.959278959044697999e+01 6.032671918236113839e+01
1.261279492541063121e+02 5.689406033191843193e+01
-1.432026765929803673e+02 6.090581258142731258e+01
5.058363455125399355e+01 1.227361898559817348e+02
-1.279761201489300078e+02 5.760375199531523549e+01
-1.199277926991937591e+02 1.236014033220412074e+02
3.304620899235976594e+01 6.092019107884066642e+01
-3.333457839742078477e+01 5.503453489920762820e+01
-5.662698425002428593e+01 1.211420919363822577e+02
-3.228823989501602654e+01 5.971187152851234714e+01
2.827663509987335999e+01 5.478012144440462095e+01
-1.490491021693868277e+02 1.206700409778563738e+02
-1.397172256990748735e+02 5.463897783381581519e+01
-1.318726836616913545e+02 1.222723294920930925e+02
-5.892538339967770611e+01 1.247547063562438439e+02
1.270400536966569547e+02 1.217264164508669495e+02
-3.288930054223015986e+01 1.215612127210045657e+02
1.295146896135482848e+02 5.829530559275085011e+01
-4.380338323622355290e+01 1.232725729941876125e+02
-4.219074179264691082e+01 1.232685912223470694e+02
1.434679294738190833e+02 5.525191405266441791e+01
1.437490339639564922e+02 5.908796203002913927e+01
-1.547378512783955102e+02 1.218543814145618143e+02
-5.200195782137505063e+01 5.883016431776509592e+01
-1.182423047693708469e+02 1.205155143829535263e+02
1.526495972170866366e+02 1.253934691681791520e+02
-1.377038510399733866e+02 1.204477684426162511e+02
-3.596912234690921650e+01 1.265276016051241328e+02
-5.975883098667517146e+01 1.221416181255835767e+02
1.294154527521855584e+02 5.932607610968656076e+01
1.367198554235981192e+02 5.537341987143927469e+01
-1.503084635070567572e+02 5.744434649953566918e+01
-5.380108544491061906e+01 1.257283805478478200e+02
-9.188523108147519736e+01 9.018399930707703049e+01
1.458485033613667099e+02 5.900760857014549998e+01
-5.873626206931558613e+01 5.888180130785386268e+01
2.128955068448254906e+01 1.234032049082978091e+02
3.466483229682449263e+01 5.884859910453010912e+01
-3.854409444562405440e+01 5.749870571922453877e+01
-1.262274715547564341e+02 1.251002611629822781e+02
1.181249111341690252e+02 1.192780301621520920e+02
1.786969305611749519e+02 8.648167128002570792e+01
9.004776825439199683e+01 9.333924045496770816e+01
-1.262002932317359551e+02 1.256409732539714099e+02
-1.366257673207759353e+02 1.223191119185382405e+02
-1.263911357960061252e+02 1.204041771241319907e+02
-3.733426852306065769e+01 5.833737647623460276e+01
-1.329508541840128828e+02 5.629242594637364761e+01
1.539787325422287552e+02 1.227920075087416620e+02
-3.746739490181430199e+01 5.460009141837425517e+01
1.454452227757581682e+02 1.242404892579073419e+02
4.632216513261310809e+01 1.223027797975985322e+02
-6.607389290979372731e+01 1.240748664925062599e+02
1.274917130745479881e+02 1.225179823587893679e+02
6.139338576414845505e+01 5.922325750736968786e+01
-1.400170638903411202e+02 5.849991957540051857e+01
3.376391937441884039e+01 1.244312903264117836e+02
-1.464307217034923099e+02 5.749530756588145408e+01
-5.312467767755806136e+01 5.674190260440915523e+01
2.616624206581759893e+01 1.211190016880738085e+02
4.949715407568861281e+01 1.204945478477223730e+02
-1.474649572167875249e+02 5.717737971411371944e+01
-3.302852014512144052e+01 1.224983064623025086e+02
2.810661037036502208e+01 1.212796468331544872e+02
1.563007180184715992e+02 1.227953554193382786e+02
-9.291301524339399975e+01 9.154304789458403491e+01
1.185699346775444383e+02 1.210369047581222048e+02
1.456184922454497155e+02 5.743990301361956341e+01
-1.487103104103265707e+02 1.175087814294003721e+02
5.814901810935580784e+01 1.190560140207204256e+02
5.937334495023485914e+01 5.357254579269736894e+01
1.514058912326368898e+02 5.697568794411442639e+01
5.749684868399206294e+01 5.720146819397187699e+01
-1.311873810768711053e+02 1.185065148454276596e+02
-1.504072104095530449e+02 1.196732808176388545e+02
-5.387205074589368792e+01 1.231059396680815610e+02
3.679732340701964688e+01 1.190941874185726874e+02
-1.294163654487460065e+02 5.726381014401827230e+01
5.202387985106999935e+01 1.223962480046847929e+02
6.007220730080626936e+01 5.639859667795878551e+01
-1.469537910076402341e+02 1.190798089211593407e+02
1.466654216025792437e+02 1.249654651007923860e+02
1.233730157499757070e+02 5.885790806361774941e+01
1.477117601049839664e+02 1.202881284714876671e+02
-1.517233649001266258e+02 1.252198785555954004e+02
3.095089783061317235e+01 5.932995902214361905e+01
4.028277430092512645e+01 1.253610221661841990e+02
4.812731633830866684e+01 5.772767050790690746e+01
1.210746166003223010e+02 5.524529364375616325e+01
-5.295994630334304532e+01 5.827358354913305050e+01
1.471106994577698401e+02 5.843878727899542724e+01
-5.048531038645170810e+01 1.217046944072491641e+02
1.361966167637764613e+02 5.672742700581239461e+01
1.378092582073531105e+02 5.673140877765294476e+01
-3.653207052618094508e+01 1.247480859473355821e+02
-3.625096603604352197e+01 1.209120379699708678e+02
2.526214872160448621e+01 5.814561858543819994e+01
1.279980421786249707e+02 1.211698356822349041e+02
6.175769523062915312e+01 5.948448561704648796e+01
-2.735040278291337046e+01 5.460653083182086220e+01
4.229614896002662050e+01 5.955223155738376306e+01
1.440308776530908119e+02 5.347239839487586721e+01
1.202411690133248356e+02 5.785838187441645175e+01
-5.058454724781445577e+01 1.206739238903134606e+02
-4.328014457640190216e+01 1.246265801285607466e+02
2.969153649294324993e+01 1.225556535004643450e+02
1.261989145550893738e+02 5.427161945215218708e+01
8.811476891852483107e+01 8.981600069292298372e+01
-3.415149663863329721e+01 1.209923914298544929e+02
1.212637379306844423e+02 1.211181986921461515e+02
-1.587104493155174509e+02 5.659679509170217671e+01
-1.453351677031755287e+02 1.211514008954698909e+02
1.414559055543759314e+02 1.225012942807754541e+02
5.377252844524357300e+01 5.489973883701772195e+01
