# w mse
3.000000000000000000e+00 1.358394722876611182e-03
5.000000000000000000e+00 5.400775706492958773e-03
9.000000000000000000e+00 2.132071495501054736e-02
1.700000000000000000e+01 8.286271670075287532e-02
3.300000000000000000e+01 3.158110373826282791e-01
6.500000000000000000e+01 1.146380865147594408e+00
1.290000000000000000e+02 3.804833156980026665e+00
2.570000000000000000e+02 1.202378347506890677e+01
5.130000000000000000e+02 3.240698901179837321e+01
1.025000000000000000e+03 5.370581441574774573e+01
2.049000000000000000e+03 6.393712166202983127e+01
